date,id_compteur,nb_passages
2025-02-20,100053210,16
2025-02-20,100054073,18
2025-02-20,100055268,0
2025-02-20,100056188,294
2025-02-20,300014985,0
2025-02-20,300014986,277
2025-02-20,300014993,37
2025-02-20,300014994,41
2025-02-20,300014995,0
2025-02-20,300014996,240
2025-02-20,300020478,101
2025-02-20,300020679,5
2025-02-20,300020816,155
2025-02-20,300020817,136
2025-02-20,300021685,0
2025-02-20,300028650,0
2025-02-20,ZLT24020668,29
2025-02-20,ZLT24020669,14
2025-02-21,100001753,18
2025-02-21,100003032,276
2025-02-21,100003040,0
2025-02-21,100003041,290
2025-02-21,100003042,127
2025-02-21,100004575,0
2025-02-21,100007390,173
2025-02-21,100011747,34
2025-02-21,100011783,94
2025-02-21,100012217,0
2025-02-21,100017441,250
2025-02-21,100017523,0
2025-02-21,100025474,637
2025-02-21,100035408,0
2025-02-21,100035409,0
2025-02-21,100041114,14
2025-02-21,100047030,0
2025-02-21,100052600,0
2025-02-21,100052602,0
2025-02-21,100052603,5
2025-02-21,100052605,0
2025-02-21,100053055,7
2025-02-21,100053059,0
2025-02-21,100053210,30
2025-02-21,100054073,28
2025-02-21,100055268,0
2025-02-21,100056188,245
2025-02-21,300014985,35
2025-02-21,300014986,398
2025-02-21,300014993,44
2025-02-21,300014994,41
2025-02-21,300014995,277
2025-02-21,300014996,231
2025-02-21,300020478,74
2025-02-21,300020679,216
2025-02-21,300020816,175
2025-02-21,300020817,160
2025-02-21,300021685,0
2025-02-21,300028650,0
2025-02-21,ZLT24020668,22
2025-02-21,ZLT24020669,13
2025-02-22,100001753,14
2025-02-22,100003032,170
2025-02-22,100003040,3
2025-02-22,100003041,68
2025-02-22,100003042,100
2025-02-22,100004575,0
2025-02-22,100007390,154
2025-02-22,100011747,14
2025-02-22,100011783,59
2025-02-22,100012217,160
2025-02-22,100017441,136
2025-02-22,100017523,0
2025-02-22,100025474,525
2025-02-22,100035408,0
2025-02-22,100035409,0
2025-02-22,100041114,6
2025-02-22,100047030,0
2025-02-22,100052600,0
2025-02-22,100052602,2
2025-02-22,100052603,4
2025-02-22,100052605,0
2025-02-22,100053055,4
2025-02-22,100053059,1
2025-02-22,100053210,18
2025-02-22,100054073,46
2025-02-22,100055268,0
2025-02-22,100056188,156
2025-02-22,300014985,109
2025-02-22,300014986,236
2025-02-22,300014993,39
2025-02-22,300014994,36
2025-02-22,300014995,163
2025-02-22,300014996,150
2025-02-22,300020478,95
2025-02-22,300020679,206
2025-02-22,300020816,122
2025-02-22,300020817,106
2025-02-22,300021685,0
2025-02-22,300028650,0
2025-02-22,ZLT24020668,20
2025-02-22,ZLT24020669,1
2025-02-23,100001753,17
2025-02-23,100003032,188
2025-02-23,100003040,2
2025-02-23,100003041,65
2025-02-23,100003042,81
2025-02-23,100004575,0
2025-02-23,100007390,145
2025-02-23,100011747,22
2025-02-23,100011783,51
2025-02-23,100012217,114
2025-02-23,100017441,107
2025-02-23,100017523,0
2025-02-23,100025474,564
2025-02-23,100035408,0
2025-02-23,100035409,0
2025-02-23,100041114,8
2025-02-23,100047030,0
2025-02-23,100052600,0
2025-02-23,100052602,3
2025-02-23,100052603,7
2025-02-23,100052605,2
2025-02-23,100053055,7
2025-02-23,100053059,2
2025-02-23,100053210,13
2025-02-23,100054073,46
2025-02-23,100055268,0
2025-02-23,100056188,134
2025-02-23,300014985,121
2025-02-23,300014986,197
2025-02-23,300014993,23
2025-02-23,300014994,24
2025-02-23,300014995,164
2025-02-23,300014996,145
2025-02-23,300020478,39
2025-02-23,300020679,204
2025-02-23,300020816,107
2025-02-23,300020817,89
2025-02-23,300021685,0
2025-02-23,300028650,24
2025-02-23,ZLT24020668,21
2025-02-23,ZLT24020669,9
2025-02-24,100001753,60
2025-02-24,100003032,482
2025-02-24,100003040,11
2025-02-24,100003041,288
2025-02-24,100003042,248
2025-02-24,100004575,0
2025-02-24,100007390,281
2025-02-24,100011747,64
2025-02-24,100011783,140
2025-02-24,100012217,263
2025-02-24,100017441,445
2025-02-24,100017523,109
2025-02-24,100035409,0
2025-02-24,100041114,5
2025-02-24,100047030,0
2025-02-24,100052600,0
2025-02-24,100052602,1
2025-02-24,100052603,8
2025-02-24,100052605,5
2025-02-24,100053055,36
2025-02-24,100053059,3
2025-02-24,100053210,38
2025-02-24,100054073,67
2025-02-24,100055268,0
2025-02-24,100056188,275
2025-02-24,300014985,325
2025-02-24,300014986,506
2025-02-24,300014993,129
2025-02-24,300014994,98
2025-02-24,300014995,443
2025-02-24,300014996,434
2025-02-24,300020478,139
2025-02-24,300020679,569
2025-02-24,300020816,295
2025-02-24,300020817,263
2025-02-24,300021685,0
2025-02-24,300028650,59
2025-02-24,ZLT24020668,50
2025-02-24,ZLT24020669,17
2025-02-25,100001753,78
2025-02-25,100003032,587
2025-02-25,100003040,14
2025-02-25,100003041,359
2025-02-25,100003042,351
2025-02-25,100004575,0
2025-02-25,100007390,314
2025-02-25,100011747,109
2025-02-25,100011783,178
2025-02-25,100012217,304
2025-02-25,100017441,583
2025-02-25,100017523,133
2025-02-25,100035409,0
2025-02-25,100041114,158
2025-02-25,100047030,61
2025-02-25,100052600,0
2025-02-25,100052602,2
2025-02-25,100052603,4
2025-02-25,100052605,13
2025-02-25,100053055,50
2025-02-25,100053059,115
2025-02-25,100053210,37
2025-02-25,100054073,113
2025-02-25,100055268,0
2025-02-25,100056188,336
2025-02-25,300014985,563
2025-02-25,300014986,547
2025-02-25,300014993,154
2025-02-25,300014994,99
2025-02-25,300014995,541
2025-02-25,300014996,558
2025-02-25,300020478,196
2025-02-25,300020679,834
2025-02-25,300020816,357
2025-02-25,300020817,324
2025-02-25,300021685,0
2025-02-25,300028650,79
2025-02-25,ZLT24020668,71
2025-02-25,ZLT24020669,60
2025-02-26,100001753,83
2025-02-26,100003032,741
2025-02-26,100003040,17
2025-02-26,100003041,485
2025-02-26,100003042,426
2025-02-26,100004575,0
2025-02-26,100007390,318
2025-02-26,100011747,132
2025-02-26,100011783,237
2025-02-26,100012217,383
2025-02-26,100017441,674
2025-02-26,100017523,156
2025-02-26,100035409,0
2025-02-26,100041114,16
2025-02-26,100047030,254
2025-02-26,100052600,2
2025-02-26,100052602,5
2025-02-26,100052603,1
2025-02-26,100052605,32
2025-02-26,100053055,39
2025-02-26,100053059,121
2025-02-26,100053210,59
2025-02-26,100054073,62
2025-02-26,100055268,0
2025-02-26,100056188,440
2025-02-26,300014985,659
2025-02-26,300014986,616
2025-02-26,300014993,172
2025-02-26,300014994,139
2025-02-26,300014995,701
2025-02-26,300014996,658
2025-02-26,300020478,286
2025-02-26,300020679,941
2025-02-26,300020816,387
2025-02-26,300020817,342
2025-02-26,300021685,0
2025-02-26,300028650,173
2025-02-26,ZLT24020668,79
2025-02-26,ZLT24020669,77
2025-02-27,100001753,75
2025-02-27,100003032,561
2025-02-27,100003040,10
2025-02-27,100003041,300
2025-02-27,100003042,260
2025-02-27,100004575,0
2025-02-27,100007390,247
2025-02-27,100011747,107
2025-02-27,100011783,168
2025-02-27,100012217,250
2025-02-27,100017441,443
2025-02-27,100017523,82
2025-02-27,100035409,0
2025-02-27,100041114,3
2025-02-27,100047030,152
2025-02-27,100052600,3
2025-02-27,100052602,4
2025-02-27,100052603,11
2025-02-27,100052605,9
2025-02-27,100053055,28
2025-02-27,100053059,81
2025-02-27,100053210,20
2025-02-27,100054073,57
2025-02-27,100055268,0
2025-02-27,100056188,330
2025-02-27,300014985,562
2025-02-27,300014986,476
2025-02-27,300014993,132
2025-02-27,300014994,104
2025-02-27,300014995,578
2025-02-27,300014996,488
2025-02-27,300020478,119
2025-02-27,300020679,746
2025-02-27,300020816,344
2025-02-27,300020817,307
2025-02-27,300021685,0
2025-02-27,300028650,138
2025-02-27,ZLT24020668,53
2025-02-27,ZLT24020669,47
2025-02-28,100001753,51
2025-02-28,100003032,419
2025-02-28,100003040,7
2025-02-28,100003041,197
2025-02-28,100003042,187
2025-02-28,100004575,0
2025-02-28,100007390,197
2025-02-28,100011747,88
2025-02-28,100011783,99
2025-02-28,100012217,232
2025-02-28,100017441,279
2025-02-28,100017523,13
2025-02-28,100035409,0
2025-02-28,100041114,3
2025-02-28,100047030,146
2025-02-28,100052600,151
2025-02-28,100052602,2
2025-02-28,100052603,5
2025-02-28,100052605,8
2025-02-28,100053055,16
2025-02-28,100053059,59
2025-02-28,100053210,15
2025-02-28,100054073,35
2025-02-28,100055268,38
2025-02-28,100056188,295
2025-02-28,300014985,380
2025-02-28,300014986,386
2025-02-28,300014993,87
2025-02-28,300014994,81
2025-02-28,300014995,415
2025-02-28,300014996,338
2025-02-28,300020478,81
2025-02-28,300020679,667
2025-02-28,300020816,248
2025-02-28,300020817,191
2025-02-28,300021685,0
2025-02-28,300028650,87
2025-02-28,ZLT24020668,29
2025-02-28,ZLT24020669,46
2025-03-01,100001753,26
2025-03-01,100003032,160
2025-03-01,100003040,9
2025-03-01,100003041,24
2025-03-01,100003042,18
2025-03-01,100004575,0
2025-03-01,100007390,402
2025-03-01,100011747,29
2025-03-01,100011783,39
2025-03-01,100012217,148
2025-03-01,100017441,56
2025-03-01,100017523,8
2025-03-01,100025474,565
2025-03-01,100035409,0
2025-03-01,100041114,3
2025-03-01,100047030,33
2025-03-01,100052600,58
2025-03-01,100052602,11
2025-03-01,100052603,5
2025-03-01,100052605,1
2025-03-01,100053055,2
2025-03-01,100053059,34
2025-03-01,100053210,9
2025-03-01,100054073,22
2025-03-01,100055268,23
2025-03-01,100056188,149
2025-03-01,300014985,165
2025-03-01,300014986,149
2025-03-01,300014993,52
2025-03-01,300014994,19
2025-03-01,300014995,175
2025-03-01,300014996,162
2025-03-01,300020478,24
2025-03-01,300020679,234
2025-03-01,300020816,108
2025-03-01,300020817,99
2025-03-01,300021685,0
2025-03-01,300028650,51
2025-03-01,ZLT24020668,19
2025-03-01,ZLT24020669,12
2025-03-02,100001753,8
2025-03-02,100003032,115
2025-03-02,100003040,5
2025-03-02,100003041,35
2025-03-02,100003042,53
2025-03-02,100004575,0
2025-03-02,100007390,130
2025-03-02,100011747,22
2025-03-02,100011783,32
2025-03-02,100012217,69
2025-03-02,100017441,76
2025-03-02,100017523,2
2025-03-02,100025474,616
2025-03-02,100035409,0
2025-03-02,100041114,5
2025-03-02,100047030,31
2025-03-02,100052600,53
2025-03-02,100052602,0
2025-03-02,100052603,5
2025-03-02,100052605,4
2025-03-02,100053055,1
2025-03-02,100053059,55
2025-03-02,100053210,6
2025-03-02,100054073,12
2025-03-02,100055268,24
2025-03-02,100056188,86
2025-03-02,300014985,138
2025-03-02,300014986,107
2025-03-02,300014993,29
2025-03-02,300014994,24
2025-03-02,300014995,123
2025-03-02,300014996,100
2025-03-02,300020478,20
2025-03-02,300020679,209
2025-03-02,300020816,86
2025-03-02,300020817,86
2025-03-02,300021685,0
2025-03-02,300028650,40
2025-03-02,ZLT24020668,4
2025-03-02,ZLT24020669,11
2025-03-03,100001753,51
2025-03-03,100003032,308
2025-03-03,100003040,7
2025-03-03,100003041,144
2025-03-03,100003042,200
2025-03-03,100004575,0
2025-03-03,100007390,207
2025-03-03,100011747,69
2025-03-03,100011783,98
2025-03-03,100012217,185
2025-03-03,100017441,346
2025-03-03,100017523,5
2025-03-03,100025474,503
2025-03-03,100035409,0
2025-03-03,100041114,6
2025-03-03,100047030,121
2025-03-03,100052600,191
2025-03-03,100052602,5
2025-03-03,100052603,9
2025-03-03,100052605,11
2025-03-03,100053055,20
2025-03-03,100053059,46
2025-03-03,100053210,28
2025-03-03,100054073,35
2025-03-03,100055268,68
2025-03-03,100056188,212
2025-03-03,300014985,341
2025-03-03,300014986,320
2025-03-03,300014993,72
2025-03-03,300014994,59
2025-03-03,300014995,336
2025-03-03,300014996,301
2025-03-03,300020478,98
2025-03-03,300020679,483
2025-03-03,300020816,224
2025-03-03,300020817,192
2025-03-03,300021685,0
2025-03-03,300028650,75
2025-03-03,ZLT24020668,21
2025-03-03,ZLT24020669,36
2025-03-04,100001753,82
2025-03-04,100003032,480
2025-03-04,100003040,7
2025-03-04,100003041,240
2025-03-04,100003042,246
2025-03-04,100004575,0
2025-03-04,100007390,286
2025-03-04,100011747,88
2025-03-04,100011783,139
2025-03-04,100012217,243
2025-03-04,100017441,490
2025-03-04,100017523,19
2025-03-04,100025474,469
2025-03-04,100035409,0
2025-03-04,100041114,26
2025-03-04,100047030,157
2025-03-04,100052600,337
2025-03-04,100052602,4
2025-03-04,100052603,12
2025-03-04,100052605,14
2025-03-04,100053055,24
2025-03-04,100053059,42
2025-03-04,100053210,50
2025-03-04,100054073,38
2025-03-04,100055268,87
2025-03-04,100056188,277
2025-03-04,300014985,472
2025-03-04,300014986,466
2025-03-04,300014993,113
2025-03-04,300014994,91
2025-03-04,300014995,424
2025-03-04,300014996,452
2025-03-04,300020478,120
2025-03-04,300020679,700
2025-03-04,300020816,283
2025-03-04,300020817,255
2025-03-04,300021685,0
2025-03-04,300028650,113
2025-03-04,ZLT24020668,36
2025-03-04,ZLT24020669,38
2025-03-05,100001753,70
2025-03-05,100003032,396
2025-03-05,100003040,3
2025-03-05,100003041,243
2025-03-05,100003042,207
2025-03-05,100004575,0
2025-03-05,100007390,192
2025-03-05,100011747,60
2025-03-05,100011783,117
2025-03-05,100012217,202
2025-03-05,100017441,436
2025-03-05,100017523,24
2025-03-05,100025474,553
2025-03-05,100035409,0
2025-03-05,100041114,6
2025-03-05,100047030,128
2025-03-05,100052600,237
2025-03-05,100052602,0
2025-03-05,100052603,2
2025-03-05,100052605,5
2025-03-05,100053055,14
2025-03-05,100053059,37
2025-03-05,100053210,26
2025-03-05,100054073,45
2025-03-05,100055268,58
2025-03-05,100056188,273
2025-03-05,300014985,396
2025-03-05,300014986,338
2025-03-05,300014993,65
2025-03-05,300014994,58
2025-03-05,300014995,372
2025-03-05,300014996,382
2025-03-05,300020478,104
2025-03-05,300020679,589
2025-03-05,300020816,219
2025-03-05,300020817,148
2025-03-05,300021685,0
2025-03-05,300028650,108
2025-03-05,ZLT24020668,37
2025-03-05,ZLT24020669,44
2025-03-06,100001753,71
2025-03-06,100003032,529
2025-03-06,100003040,4
2025-03-06,100003041,237
2025-03-06,100003042,293
2025-03-06,100004575,0
2025-03-06,100007390,257
2025-03-06,100011747,97
2025-03-06,100011783,161
2025-03-06,100012217,327
2025-03-06,100017441,511
2025-03-06,100017523,122
2025-03-06,100025474,1027
2025-03-06,100035409,0
2025-03-06,100041114,13
2025-03-06,100047030,140
2025-03-06,100052600,298
2025-03-06,100052602,6
2025-03-06,100052603,2
2025-03-06,100052605,7
2025-03-06,100053055,18
2025-03-06,100053059,56
2025-03-06,100053210,48
2025-03-06,100054073,52
2025-03-06,100055268,103
2025-03-06,100056188,335
2025-03-06,300014985,489
2025-03-06,300014986,482
2025-03-06,300014993,104
2025-03-06,300014994,92
2025-03-06,300014995,475
2025-03-06,300014996,450
2025-03-06,300020478,176
2025-03-06,300020679,727
2025-03-06,300020816,298
2025-03-06,300020817,248
2025-03-06,300021685,0
2025-03-06,300028650,148
2025-03-06,ZLT24020668,51
2025-03-06,ZLT24020669,47
2025-03-07,100001753,66
2025-03-07,100003032,406
2025-03-07,100003040,11
2025-03-07,100003041,184
2025-03-07,100003042,193
2025-03-07,100004575,0
2025-03-07,100007390,264
2025-03-07,100011747,80
2025-03-07,100011783,121
2025-03-07,100012217,255
2025-03-07,100017441,313
2025-03-07,100017523,66
2025-03-07,100025474,671
2025-03-07,100035409,0
2025-03-07,100041114,29
2025-03-07,100047030,99
2025-03-07,100052600,238
2025-03-07,100052602,6
2025-03-07,100052603,3
2025-03-07,100052605,16
2025-03-07,100053055,17
2025-03-07,100053059,61
2025-03-07,100053210,25
2025-03-07,100054073,21
2025-03-07,100055268,61
2025-03-07,100056188,289
2025-03-07,300014985,397
2025-03-07,300014986,343
2025-03-07,300014993,80
2025-03-07,300014994,62
2025-03-07,300014995,386
2025-03-07,300014996,359
2025-03-07,300020478,151
2025-03-07,300020679,520
2025-03-07,300020816,216
2025-03-07,300020817,167
2025-03-07,300021685,0
2025-03-07,300028650,126
2025-03-07,ZLT24020668,31
2025-03-07,ZLT24020669,41
2025-03-08,100001753,27
2025-03-08,100003032,224
2025-03-08,100003040,2
2025-03-08,100003041,116
2025-03-08,100003042,130
2025-03-08,100004575,0
2025-03-08,100007390,212
2025-03-08,100011747,39
2025-03-08,100011783,73
2025-03-08,100012217,230
2025-03-08,100017441,196
2025-03-08,100017523,64
2025-03-08,100025474,569
2025-03-08,100035409,0
2025-03-08,100041114,13
2025-03-08,100047030,62
2025-03-08,100052600,136
2025-03-08,100052602,4
2025-03-08,100052603,9
2025-03-08,100052605,13
2025-03-08,100053055,9
2025-03-08,100053059,35
2025-03-08,100053210,19
2025-03-08,100054073,31
2025-03-08,100055268,43
2025-03-08,100056188,189
2025-03-08,300014985,295
2025-03-08,300014986,271
2025-03-08,300014993,51
2025-03-08,300014994,39
2025-03-08,300014995,253
2025-03-08,300014996,206
2025-03-08,300020478,73
2025-03-08,300020679,341
2025-03-08,300020816,159
2025-03-08,300020817,123
2025-03-08,300021685,0
2025-03-08,300028650,77
2025-03-08,ZLT24020668,37
2025-03-08,ZLT24020669,47
2025-03-09,100001753,45
2025-03-09,100003032,190
2025-03-09,100003040,5
2025-03-09,100003041,87
2025-03-09,100003042,89
2025-03-09,100004575,0
2025-03-09,100007390,156
2025-03-09,100011747,30
2025-03-09,100011783,70
2025-03-09,100012217,199
2025-03-09,100017441,143
2025-03-09,100017523,45
2025-03-09,100025474,558
2025-03-09,100035409,0
2025-03-09,100041114,31
2025-03-09,100047030,33
2025-03-09,100052600,101
2025-03-09,100052602,6
2025-03-09,100052603,6
2025-03-09,100052605,20
2025-03-09,100053055,3
2025-03-09,100053059,39
2025-03-09,100053210,24
2025-03-09,100054073,29
2025-03-09,100055268,58
2025-03-09,100056188,145
2025-03-09,300014985,212
2025-03-09,300014986,220
2025-03-09,300014993,62
2025-03-09,300014994,61
2025-03-09,300014995,196
2025-03-09,300014996,187
2025-03-09,300020478,87
2025-03-09,300020679,348
2025-03-09,300020816,134
2025-03-09,300020817,111
2025-03-09,300021685,0
2025-03-09,300028650,77
2025-03-09,ZLT24020668,21
2025-03-09,ZLT24020669,35
2025-03-10,100001753,105
2025-03-10,100003032,645
2025-03-10,100003040,12
2025-03-10,100003041,436
2025-03-10,100003042,314
2025-03-10,100004575,0
2025-03-10,100007390,221
2025-03-10,100011747,109
2025-03-10,100011783,206
2025-03-10,100012217,333
2025-03-10,100017441,555
2025-03-10,100017523,60
2025-03-10,100025474,601
2025-03-10,100035409,0
2025-03-10,100041114,15
2025-03-10,100047030,127
2025-03-10,100052600,362
2025-03-10,100052602,7
2025-03-10,100052603,8
2025-03-10,100052605,21
2025-03-10,100053055,23
2025-03-10,100053059,52
2025-03-10,100053210,40
2025-03-10,100054073,72
2025-03-10,100055268,119
2025-03-10,100056188,420
2025-03-10,300014985,590
2025-03-10,300014986,537
2025-03-10,300014993,153
2025-03-10,300014994,129
2025-03-10,300014995,561
2025-03-10,300014996,530
2025-03-10,300020478,218
2025-03-10,300020679,881
2025-03-10,300020816,367
2025-03-10,300020817,318
2025-03-10,300021685,0
2025-03-10,300028650,176
2025-03-10,ZLT24020668,40
2025-03-10,ZLT24020669,45
2025-03-11,100001753,150
2025-03-11,100003032,1010
2025-03-11,100003040,30
2025-03-11,100003041,565
2025-03-11,100003042,574
2025-03-11,100004575,0
2025-03-11,100007390,357
2025-03-11,100011747,188
2025-03-11,100011783,334
2025-03-11,100012217,511
2025-03-11,100017441,920
2025-03-11,100017523,193
2025-03-11,100025474,1075
2025-03-11,100035409,0
2025-03-11,100041114,63
2025-03-11,100047030,252
2025-03-11,100052600,519
2025-03-11,100052602,23
2025-03-11,100052603,12
2025-03-11,100052605,49
2025-03-11,100053055,42
2025-03-11,100053059,103
2025-03-11,100053210,76
2025-03-11,100054073,86
2025-03-11,100055268,162
2025-03-11,100056188,597
2025-03-11,300014985,842
2025-03-11,300014986,797
2025-03-11,300014993,265
2025-03-11,300014994,215
2025-03-11,300014995,809
2025-03-11,300014996,771
2025-03-11,300020478,409
2025-03-11,300020679,1296
2025-03-11,300020816,538
2025-03-11,300020817,428
2025-03-11,300021685,0
2025-03-11,300028650,277
2025-03-11,ZLT24020668,120
2025-03-11,ZLT24020669,101
2025-03-12,100001753,134
2025-03-12,100003032,873
2025-03-12,100003040,16
2025-03-12,100003041,602
2025-03-12,100003042,521
2025-03-12,100004575,0
2025-03-12,100007390,302
2025-03-12,100011747,144
2025-03-12,100011783,260
2025-03-12,100012217,438
2025-03-12,100017441,775
2025-03-12,100017523,169
2025-03-12,100025474,1011
2025-03-12,100035409,0
2025-03-12,100041114,36
2025-03-12,100047030,211
2025-03-12,100052600,442
2025-03-12,100052602,4
2025-03-12,100052603,4
2025-03-12,100052605,14
2025-03-12,100053055,38
2025-03-12,100053059,107
2025-03-12,100053210,52
2025-03-12,100054073,69
2025-03-12,100055268,133
2025-03-12,100056188,549
2025-03-12,300014985,751
2025-03-12,300014986,692
2025-03-12,300014993,189
2025-03-12,300014994,170
2025-03-12,300014995,725
2025-03-12,300014996,680
2025-03-12,300020478,325
2025-03-12,300020679,1151
2025-03-12,300020816,447
2025-03-12,300020817,383
2025-03-12,300021685,0
2025-03-12,300028650,188
2025-03-12,ZLT24020668,97
2025-03-12,ZLT24020669,101
2025-03-13,100001753,191
2025-03-13,100003032,1019
2025-03-13,100003040,23
2025-03-13,100003041,658
2025-03-13,100003042,608
2025-03-13,100004575,0
2025-03-13,100007390,321
2025-03-13,100011747,190
2025-03-13,100011783,283
2025-03-13,100012217,535
2025-03-13,100017441,866
2025-03-13,100017523,201
2025-03-13,100025474,1142
2025-03-13,100035409,0
2025-03-13,100041114,38
2025-03-13,100047030,277
2025-03-13,100052600,512
2025-03-13,100052602,19
2025-03-13,100052603,2
2025-03-13,100052605,23
2025-03-13,100053055,46
2025-03-13,100053059,103
2025-03-13,100053210,63
2025-03-13,100054073,98
2025-03-13,100055268,178
2025-03-13,100056188,595
2025-03-13,300014985,895
2025-03-13,300014986,828
2025-03-13,300014993,246
2025-03-13,300014994,181
2025-03-13,300014995,885
2025-03-13,300014996,791
2025-03-13,300020478,373
2025-03-13,300020679,1265
2025-03-13,300020816,481
2025-03-13,300020817,387
2025-03-13,300021685,0
2025-03-13,300028650,254
2025-03-13,ZLT24020668,107
2025-03-13,ZLT24020669,89
2025-03-14,100001753,188
2025-03-14,100003032,1064
2025-03-14,100003040,50
2025-03-14,100003041,650
2025-03-14,100003042,580
2025-03-14,100004575,0
2025-03-14,100007390,381
2025-03-14,100011747,208
2025-03-14,100011783,369
2025-03-14,100012217,748
2025-03-14,100017441,845
2025-03-14,100017523,226
2025-03-14,100025474,1249
2025-03-14,100035409,0
2025-03-14,100041114,130
2025-03-14,100047030,244
2025-03-14,100052600,656
2025-03-14,100052602,39
2025-03-14,100052603,13
2025-03-14,100052605,69
2025-03-14,100053055,48
2025-03-14,100053059,101
2025-03-14,100053210,116
2025-03-14,100054073,113
2025-03-14,100055268,245
2025-03-14,100056188,664
2025-03-14,300014985,973
2025-03-14,300014986,897
2025-03-14,300014993,335
2025-03-14,300014994,252
2025-03-14,300014995,945
2025-03-14,300014996,853
2025-03-14,300020478,498
2025-03-14,300020679,1335
2025-03-14,300020816,593
2025-03-14,300020817,520
2025-03-14,300021685,0
2025-03-14,300028650,329
2025-03-14,ZLT24020668,172
2025-03-14,ZLT24020669,146
2025-03-15,100001753,184
2025-03-15,100003032,1157
2025-03-15,100003040,96
2025-03-15,100003041,537
2025-03-15,100003042,572
2025-03-15,100004575,0
2025-03-15,100007390,457
2025-03-15,100011747,214
2025-03-15,100011783,441
2025-03-15,100012217,1024
2025-03-15,100017441,685
2025-03-15,100017523,270
2025-03-15,100025474,1366
2025-03-15,100035409,0
2025-03-15,100041114,351
2025-03-15,100047030,269
2025-03-15,100052600,866
2025-03-15,100052602,121
2025-03-15,100052603,22
2025-03-15,100052605,160
2025-03-15,100053055,55
2025-03-15,100053059,115
2025-03-15,100053210,167
2025-03-15,100054073,117
2025-03-15,100055268,527
2025-03-15,100056188,746
2025-03-15,300014985,1149
2025-03-15,300014986,1041
2025-03-15,300014993,384
2025-03-15,300014994,344
2025-03-15,300014995,985
2025-03-15,300014996,978
2025-03-15,300020478,449
2025-03-15,300020679,1316
2025-03-15,300020816,663
2025-03-15,300020817,574
2025-03-15,300021685,27
2025-03-15,300028650,441
2025-03-15,ZLT24020668,231
2025-03-15,ZLT24020669,205
2025-03-16,100001753,70
2025-03-16,100003032,414
2025-03-16,100003040,36
2025-03-16,100003041,257
2025-03-16,100003042,275
2025-03-16,100004575,0
2025-03-16,100007390,257
2025-03-16,100011747,66
2025-03-16,100011783,205
2025-03-16,100012217,400
2025-03-16,100017441,325
2025-03-16,100017523,118
2025-03-16,100025474,554
2025-03-16,100035409,0
2025-03-16,100041114,54
2025-03-16,100047030,108
2025-03-16,100052600,275
2025-03-16,100052602,13
2025-03-16,100052603,40
2025-03-16,100052605,41
2025-03-16,100053055,25
2025-03-16,100053059,68
2025-03-16,100053210,51
2025-03-16,100054073,53
2025-03-16,100055268,157
2025-03-16,100056188,314
2025-03-16,300014985,399
2025-03-16,300014986,397
2025-03-16,300014993,105
2025-03-16,300014994,73
2025-03-16,300014995,370
2025-03-16,300014996,338
2025-03-16,300020478,231
2025-03-16,300020679,615
2025-03-16,300020816,272
2025-03-16,300020817,223
2025-03-16,300021685,0
2025-03-16,300028650,182
2025-03-16,ZLT24020668,118
2025-03-16,ZLT24020669,104
2025-03-17,100001753,215
2025-03-17,100003032,1069
2025-03-17,100003040,31
2025-03-17,100003041,798
2025-03-17,100003042,689
2025-03-17,100004575,0
2025-03-17,100007390,387
2025-03-17,100011747,181
2025-03-17,100011783,370
2025-03-17,100012217,666
2025-03-17,100017441,983
2025-03-17,100017523,272
2025-03-17,100025474,1124
2025-03-17,100035409,0
2025-03-17,100041114,83
2025-03-17,100047030,256
2025-03-17,100052600,662
2025-03-17,100052602,23
2025-03-17,100052603,120
2025-03-17,100052605,47
2025-03-17,100053055,58
2025-03-17,100053059,85
2025-03-17,100053210,92
2025-03-17,100054073,132
2025-03-17,100055268,237
2025-03-17,100056188,655
2025-03-17,300014985,967
2025-03-17,300014986,850
2025-03-17,300014993,297
2025-03-17,300014994,228
2025-03-17,300014995,861
2025-03-17,300014996,814
2025-03-17,300020478,494
2025-03-17,300020679,1437
2025-03-17,300020816,581
2025-03-17,300020817,481
2025-03-17,300021685,10
2025-03-17,300028650,358
2025-03-17,ZLT24020668,169
2025-03-17,ZLT24020669,116
2025-03-18,100001753,374
2025-03-18,100003032,1530
2025-03-18,100003040,70
2025-03-18,100003041,1042
2025-03-18,100003042,968
2025-03-18,100004575,0
2025-03-18,100007390,510
2025-03-18,100011747,260
2025-03-18,100011783,518
2025-03-18,100012217,880
2025-03-18,100017441,1367
2025-03-18,100017523,373
2025-03-18,100025474,1372
2025-03-18,100035409,0
2025-03-18,100041114,233
2025-03-18,100047030,393
2025-03-18,100052600,869
2025-03-18,100052602,47
2025-03-18,100052603,307
2025-03-18,100052605,111
2025-03-18,100053055,80
2025-03-18,100053059,121
2025-03-18,100053210,172
2025-03-18,100054073,142
2025-03-18,100055268,398
2025-03-18,100056188,880
2025-03-18,300014985,1309
2025-03-18,300014986,1234
2025-03-18,300014993,404
2025-03-18,300014994,339
2025-03-18,300014995,1248
2025-03-18,300014996,1176
2025-03-18,300020478,621
2025-03-18,300020679,1815
2025-03-18,300020816,798
2025-03-18,300020817,665
2025-03-18,300021685,7
2025-03-18,300028650,411
2025-03-18,ZLT24020668,231
2025-03-18,ZLT24020669,162
