id_station,date,temp_min,temp_max,temp_mean,rh_min,rh_max,rh_mean
21317937,2023-07-19,21.998,27.767,25.16,43.426,65.776,52.77
21317937,2023-07-20,18.437,28.261,23.67,42.226,81.057,61.08
21317937,2023-07-21,18.695,25.451,21.46,62.803,92.207,76.28
21317937,2023-07-22,17.88,26.137,21.62,53.466,91.998,73.66
21317937,2023-07-23,18.03,29.998,24.63,35.926,86.203,58.52
21317937,2023-07-24,20.153,28.904,24.16,44.73,78.819,63.71
21317937,2023-07-25,20.454,28.754,24.15,38.987,83.029,64.83
21317937,2023-07-26,21.29,30.019,25.04,52.61,81.501,69.04
21317937,2023-07-27,20.067,26.952,22.7,66.465,92.578,82.81
21317937,2023-07-28,21.891,29.44,24.27,64.218,90.043,79.55
21317937,2023-07-29,17.108,21.976,18.61,58.621,89.909,69.91
21317937,2023-07-30,13.74,25.58,19.4,43.958,91.067,63.44
21317937,2023-07-31,15.885,25.022,19.39,34.961,91.695,65.9
21317937,2023-08-01,13.633,24.958,18.6,34.568,70.495,54.3
21317937,2023-08-02,14.62,27.51,20.74,29.976,73.993,56.33
21317937,2023-08-03,16.571,26.051,20.48,61.329,89.636,75.8
21317937,2023-08-04,17.923,28.947,22.29,42.979,91.923,73.46
21317937,2023-08-05,17.494,28.668,22.59,39.036,79.016,58.97
21317937,2023-08-06,17.451,29.526,23.96,29.345,79.76,52.0
21317937,2023-08-07,17.837,22.941,20.32,57.572,83.685,74.21
21317937,2023-08-08,19.252,29.397,22.58,58.285,92.667,80.02
21317937,2023-08-09,17.515,29.312,23.55,45.389,84.585,65.32
21317937,2023-08-10,17.408,28.968,21.76,52.27,90.858,76.89
21317937,2023-08-11,17.108,25.387,20.54,52.074,90.22,70.14
21317937,2023-08-12,16.4,27.059,20.59,50.434,92.067,75.9
21317937,2023-08-13,19.231,27.724,22.48,52.48,92.963,74.87
21317937,2023-08-14,17.279,27.832,21.85,50.008,83.955,69.54
21317937,2023-08-15,17.365,27.853,22.36,50.738,87.178,69.89
21317937,2023-08-16,19.853,25.816,22.21,62.95,87.169,77.67
21317937,2023-08-17,19.81,27.81,23.17,55.416,95.517,78.65
21317937,2023-08-18,18.266,25.344,21.47,47.193,88.257,73.05
21317937,2023-08-19,14.984,20.582,17.5,66.552,91.522,80.67
21317937,2023-08-20,17.258,26.18,22.16,54.748,77.554,66.66
21317937,2023-08-21,18.502,23.521,21.07,42.034,79.446,60.3
21317937,2023-08-22,16.078,25.537,20.03,37.971,72.12,57.35
21317937,2023-08-23,14.834,27.381,21.19,37.259,88.261,63.77
21317937,2023-08-24,15.714,26.33,20.54,45.176,83.822,67.61
21317937,2023-08-25,15.714,19.896,17.59,80.415,94.359,89.32
21317937,2023-08-26,17.58,25.58,20.58,60.748,92.68,78.54
21317937,2023-08-27,15.521,24.529,19.61,49.497,80.8,69.05
21317937,2023-08-28,14.577,26.845,20.71,45.583,90.158,70.87
21317937,2023-08-29,18.523,26.523,21.19,62.73,89.891,81.36
21317937,2023-08-30,15.671,23.135,19.16,63.116,96.007,84.84
21317937,2023-08-31,11.638,23.113,17.12,43.078,75.912,60.0
21317937,2023-09-01,14.684,24.679,20.0,38.528,87.204,64.7
21317937,2023-09-02,16.185,25.751,21.14,48.081,83.954,67.05
21317937,2023-09-03,20.303,29.054,24.39,59.127,80.887,69.15
21317937,2023-09-04,19.832,31.499,25.43,53.754,86.043,72.08
21317937,2023-09-05,22.663,31.821,26.8,54.98,89.32,73.58
21317937,2023-09-06,23.328,33.194,27.69,51.154,84.993,69.67
21317937,2023-09-07,22.019,31.263,25.85,52.796,86.697,73.26
21317937,2023-09-08,20.325,27.424,23.05,63.194,88.65,77.55
21317937,2023-09-09,15.671,22.513,19.52,55.183,81.218,67.1
21317937,2023-09-10,15.628,19.059,17.0,73.465,90.712,84.16
21317937,2023-09-11,16.121,23.992,19.22,54.148,86.979,74.05
21317937,2023-09-12,15.263,22.877,18.83,65.428,89.946,79.41
21317937,2023-09-13,16.743,24.443,20.35,54.343,91.092,75.25
21317937,2023-09-14,13.955,17.365,15.5,62.451,83.075,73.39
21317937,2023-09-15,11.403,23.714,17.51,35.731,86.311,61.34
21317937,2023-09-16,14.384,25.322,19.11,33.436,73.663,58.61
21317937,2023-09-17,13.805,24.872,19.7,46.43,87.535,66.14
21317937,2023-09-18,16.185,19.338,17.75,68.797,87.08,79.19
21317937,2023-09-19,15.199,17.708,16.29,69.589,92.001,83.44
21317937,2023-09-20,13.44,21.29,17.12,47.271,82.663,64.8
21317937,2023-09-21,11.703,22.598,17.55,39.951,85.667,61.78
21317937,2023-09-22,11.188,24.228,17.61,38.358,89.892,67.31
21317937,2023-09-23,12.303,23.285,17.58,51.043,91.649,72.77
21317937,2023-09-24,14.405,24.357,18.78,51.873,87.668,70.28
21317937,2023-09-25,12.432,21.59,16.19,44.79,75.894,63.46
21317937,2023-09-26,9.0,20.218,14.24,41.466,87.831,65.98
21317937,2023-09-27,9.301,22.126,15.08,45.559,88.867,66.75
21317937,2023-09-28,11.059,22.169,15.98,52.761,90.446,74.0
21317937,2023-09-29,11.81,21.311,16.54,53.542,90.877,71.67
21317937,2023-09-30,12.411,24.829,17.96,42.402,89.879,70.12
21317937,2023-10-01,14.62,25.322,19.65,51.241,88.821,68.04
21317937,2023-10-02,12.604,24.25,18.53,34.717,80.714,59.43
21317937,2023-10-03,17.429,28.668,22.14,49.3,82.589,68.19
21317937,2023-10-04,18.159,30.491,23.26,38.972,86.407,67.08
21317937,2023-10-05,19.403,28.261,23.01,47.282,80.371,64.74
21317937,2023-10-06,18.18,23.456,20.71,57.36,89.128,71.17
21317937,2023-10-07,10.394,18.223,15.03,82.655,95.357,91.47
21317937,2023-10-08,9.794,15.585,11.63,58.944,90.738,77.67
21317937,2023-10-09,8.7,13.376,11.45,55.172,79.588,67.91
21317937,2023-10-10,9.944,13.118,11.42,58.257,88.212,69.74
21317937,2023-10-11,9.708,12.861,11.28,66.314,88.486,78.81
21317937,2023-10-12,9.579,15.413,11.46,46.206,84.05,69.46
21317937,2023-10-13,8.378,17.987,12.26,45.29,82.264,67.83
21317937,2023-10-14,9.193,16.915,12.02,51.556,81.456,70.44
21317937,2023-10-15,8.078,14.491,10.82,59.326,89.0,75.96
21317937,2023-10-16,10.802,16.486,12.97,55.401,89.451,71.36
21317937,2023-10-17,10.459,14.705,12.36,59.278,79.455,72.32
21317937,2023-10-18,11.403,16.078,13.46,54.81,80.522,68.62
21317937,2023-10-19,12.282,17.386,14.11,45.881,74.098,65.35
21317937,2023-10-20,13.311,18.502,15.21,61.929,78.611,72.91
21317937,2023-10-21,10.63,15.134,13.67,77.064,94.144,89.43
21317937,2023-10-22,6.791,10.566,7.97,83.111,93.921,88.13
21317937,2023-10-23,6.577,11.66,8.86,67.211,90.959,80.88
21317937,2023-10-24,5.569,11.467,9.05,66.465,90.176,78.58
21317937,2023-10-25,10.223,19.939,15.67,61.91,90.294,73.09
21317937,2023-10-26,14.491,19.059,16.89,60.034,93.48,74.89
21317937,2023-10-27,14.577,20.218,17.49,70.993,92.926,81.68
21317937,2023-10-28,6.877,20.518,15.57,46.929,82.683,65.36
21317937,2023-10-29,3.874,6.77,5.05,57.406,72.544,64.49
21317937,2023-10-30,0.636,5.161,3.05,69.775,93.303,83.35
21317937,2023-10-31,-0.029,6.191,2.49,32.197,79.001,61.68
21317937,2023-11-01,-0.994,3.209,0.65,42.963,73.562,59.92
21317937,2023-11-02,0.292,8.85,3.92,44.721,79.052,64.31
21317937,2023-11-03,5.526,12.668,8.85,45.199,69.569,57.79
21317937,2023-11-04,6.212,12.818,9.25,44.448,83.217,68.03
21317937,2023-11-05,0.85,9.515,5.77,40.697,81.291,60.43
21317937,2023-11-06,-2.367,8.293,2.5,55.274,76.675,65.81
21317937,2023-11-07,1.579,11.445,7.46,62.896,90.524,75.89
21317937,2023-11-08,-0.501,6.298,2.11,43.531,65.568,55.72
21317937,2023-11-09,-2.067,2.652,0.02,55.279,94.885,82.64
21317937,2023-11-10,2.094,7.456,5.67,60.287,92.328,71.18
21317937,2023-11-11,0.979,2.866,1.76,51.246,64.373,58.68
21317937,2023-11-12,-1.016,1.365,0.46,55.708,70.175,60.01
21317937,2023-11-13,-2.582,1.279,-0.19,60.763,91.408,75.02
21317937,2023-11-14,-0.094,5.075,2.32,69.191,88.748,80.6
21317937,2023-11-15,3.338,8.829,5.67,61.097,82.132,72.18
21317937,2023-11-16,3.295,12.689,8.14,51.73,86.737,68.95
21317937,2023-11-17,6.298,12.861,9.5,54.893,89.662,73.82
21317937,2023-11-18,1.987,6.212,3.25,51.777,78.338,68.39
21317937,2023-11-19,-0.587,6.319,3.19,53.945,79.46,66.59
21317937,2023-11-20,-2.796,1.622,-1.13,44.059,64.112,56.31
21317937,2023-11-21,-6.206,2.309,-1.24,44.137,89.554,65.01
21317937,2023-11-22,0.636,5.333,2.45,85.031,95.088,91.14
21317937,2023-11-23,2.03,5.461,3.61,68.869,95.038,80.56
21317937,2023-11-24,-5.52,3.982,-2.81,47.161,79.71,58.67
21317937,2023-11-25,-7.021,3.874,-1.76,56.875,74.826,65.36
21317937,2023-11-26,1.301,4.99,3.15,52.18,85.617,67.68
21317937,2023-11-27,1.236,6.148,3.35,62.361,91.284,78.73
21317937,2023-11-28,-4.49,2.137,-1.78,50.819,72.636,63.78
21317937,2023-11-29,-6.399,0.121,-3.08,61.866,74.675,68.35
21317937,2023-11-30,-0.222,6.877,2.92,60.294,76.419,70.43
21317937,2023-12-01,4.475,8.185,5.93,65.238,92.937,77.06
21317937,2023-12-02,-0.329,4.453,1.91,79.261,92.479,88.07
21317937,2023-12-03,-1.917,0.271,-0.66,77.441,94.827,87.43
21317937,2023-12-04,-3.547,-0.458,-2.06,86.056,94.917,91.62
21317937,2023-12-05,-8.565,-3.418,-5.41,72.683,90.024,83.16
21317937,2023-12-06,-10.024,-2.238,-7.51,57.983,89.635,78.42
21317937,2023-12-07,-10.26,-5.906,-8.8,69.689,86.239,81.31
21317937,2023-12-08,-8.115,-3.289,-5.99,69.126,85.154,77.09
21317937,2023-12-09,-5.691,1.987,-2.09,80.337,91.705,86.07
21317937,2023-12-10,2.244,7.606,6.06,79.048,94.533,86.21
21317937,2023-12-11,-2.86,3.467,1.23,61.961,93.439,85.66
21317937,2023-12-12,-4.34,4.496,-0.03,62.013,84.756,72.43
21317937,2023-12-13,-5.327,2.587,-0.38,45.597,73.754,57.94
21317937,2023-12-14,-5.863,1.601,-2.43,54.147,76.571,66.99
21317937,2023-12-15,1.665,9.515,6.03,65.046,78.071,73.3
21317937,2023-12-16,-0.973,6.92,2.25,49.136,80.415,66.11
21317937,2023-12-17,-1.08,7.392,4.52,59.696,90.179,74.85
21317937,2023-12-18,6.041,8.142,7.17,82.829,95.445,91.24
21317937,2023-12-19,2.673,6.062,4.65,85.228,90.323,88.01
21317937,2023-12-20,-4.233,0.207,-2.02,65.422,81.239,74.73
21317937,2023-12-21,-7.665,-2.71,-5.56,50.109,71.203,62.39
21317937,2023-12-22,-9.509,-3.611,-6.93,55.117,80.27,70.86
21317937,2023-12-23,-7.793,-0.716,-4.04,67.163,83.621,75.06
21317937,2023-12-24,-0.93,2.137,0.63,73.845,81.93,77.29
21317937,2023-12-25,0.829,5.998,2.89,75.816,87.018,81.51
21317937,2023-12-26,2.587,6.191,4.14,82.905,92.689,88.58
21317937,2023-12-27,1.236,3.767,2.97,76.524,92.61,87.37
21317937,2023-12-28,1.0,3.381,2.13,81.17,93.416,88.49
21317937,2023-12-29,0.443,2.459,1.57,87.892,93.718,91.94
21317937,2023-12-30,-2.71,1.043,-0.04,70.484,94.405,81.9
21317937,2023-12-31,-4.984,-2.71,-4.26,64.727,73.268,68.33
21317937,2024-01-01,-6.163,-2.989,-4.57,50.513,70.585,62.12
21317937,2024-01-02,-4.34,1.429,-1.25,63.967,78.685,72.14
21317937,2024-01-03,0.421,2.201,1.56,65.281,85.814,77.97
21317937,2024-01-04,-9.96,2.287,-3.54,48.937,90.483,69.32
21317937,2024-01-05,-11.525,-1.059,-7.27,62.396,81.779,71.94
21317937,2024-01-06,-10.088,-1.187,-7.93,57.888,87.68,68.37
21317937,2024-01-07,-9.466,-5.842,-7.13,84.732,90.065,88.65
21317937,2024-01-08,-7.021,-0.501,-3.78,67.829,85.299,76.03
21317937,2024-01-09,-7.021,-0.308,-5.12,74.533,94.139,82.18
21317937,2024-01-10,-0.265,7.649,3.25,59.631,94.713,80.45
21317937,2024-01-11,-4.941,0.764,-3.49,60.475,83.516,68.98
21317937,2024-01-12,-6.678,0.486,-4.43,40.418,79.193,63.63
21317937,2024-01-13,-6.292,2.502,-0.59,67.495,92.473,82.76
21317937,2024-01-14,-5.863,0.099,-2.42,53.693,90.332,69.76
21317937,2024-01-15,-6.506,-4.447,-5.51,60.185,79.202,66.98
21317937,2024-01-16,-8.48,-5.22,-6.78,58.854,88.753,75.6
21317937,2024-01-17,-11.697,-7.193,-8.8,54.079,86.815,69.42
21317937,2024-01-18,-9.037,-4.748,-7.21,56.95,74.697,65.31
21317937,2024-01-19,-15.343,-7.536,-12.26,45.171,76.112,63.88
21317937,2024-01-20,-15.021,-9.445,-11.84,68.426,84.018,75.24
21317937,2024-01-21,-12.469,-9.016,-10.89,59.896,73.277,67.93
21317937,2024-01-22,-10.153,0.292,-3.6,63.384,86.963,73.76
21317937,2024-01-23,-9.016,2.845,-2.89,50.239,82.759,65.36
21317937,2024-01-24,-10.667,-4.834,-8.62,57.119,90.426,79.35
21317937,2024-01-25,-5.069,2.416,-1.39,72.006,90.898,86.21
21317937,2024-01-26,-0.758,1.0,-0.13,82.444,92.102,89.51
21317937,2024-01-27,-1.702,2.502,0.16,73.313,90.285,84.85
21317937,2024-01-28,0.078,2.823,1.03,72.157,91.646,84.76
21317937,2024-01-29,-3.053,0.507,-1.05,68.815,82.078,75.6
21317937,2024-01-30,-10.303,-3.096,-7.45,58.454,75.169,67.58
21317937,2024-01-31,-6.978,1.193,-2.63,67.042,81.529,74.84
21317937,2024-02-01,1.215,3.424,2.1,77.581,92.122,86.11
21317937,2024-02-02,-3.59,2.158,-0.99,66.905,91.635,79.53
21317937,2024-02-03,-6.614,-2.024,-4.21,55.045,76.97,69.15
21317937,2024-02-04,-8.308,-0.287,-4.89,61.056,89.819,79.99
21317937,2024-02-05,-7.043,3.274,-2.72,42.702,81.964,62.26
21317937,2024-02-06,-6.935,1.429,-3.2,50.883,77.697,65.85
21317937,2024-02-07,-7.386,2.266,-2.83,52.775,88.258,72.85
21317937,2024-02-08,-2.067,7.049,1.62,42.64,79.449,66.51
21317937,2024-02-09,-0.565,7.091,3.81,57.118,84.036,69.61
21317937,2024-02-10,3.338,10.008,5.64,58.816,91.705,75.85
21317937,2024-02-11,2.437,5.097,3.5,63.752,73.895,68.59
21317937,2024-02-12,-1.166,2.652,1.62,63.948,77.545,71.54
21317937,2024-02-13,-5.112,1.987,-1.34,51.64,90.994,79.53
21317937,2024-02-14,-9.702,-2.453,-6.4,40.716,90.404,57.07
21317937,2024-02-15,-8.887,-2.238,-5.3,41.123,89.062,56.13
21317937,2024-02-16,-6.871,-0.909,-4.17,63.862,90.048,79.23
21317937,2024-02-17,-10.367,-4.834,-7.58,46.632,74.659,62.09
21317937,2024-02-18,-11.311,-1.059,-6.14,62.162,91.292,78.66
21317937,2024-02-19,-10.732,-3.74,-8.11,47.637,65.216,57.59
21317937,2024-02-20,-11.096,-1.917,-8.26,41.628,78.828,64.26
21317937,2024-02-21,-12.555,4.689,-3.27,47.733,81.262,65.36
21317937,2024-02-22,0.4,3.145,1.74,62.113,84.005,73.97
21317937,2024-02-23,-7.3,8.185,2.43,56.179,91.046,78.29
21317937,2024-02-24,-15.472,-6.785,-10.56,29.357,64.004,50.18
21317937,2024-02-25,-10.56,1.172,-4.43,44.636,72.624,59.6
21317937,2024-02-26,-0.823,6.534,2.46,42.579,88.148,65.48
21317937,2024-02-27,-1.681,13.59,6.32,49.596,76.703,63.33
21317937,2024-02-28,-2.667,12.196,8.82,60.566,87.048,79.47
21317937,2024-02-29,-11.804,-2.732,-9.65,36.33,74.226,53.46
21317937,2024-03-01,-10.903,0.357,-5.31,45.98,80.119,57.84
21317937,2024-03-02,-2.539,4.153,1.74,60.977,93.727,79.19
21317937,2024-03-03,1.0,8.764,4.08,62.483,95.093,86.0
21317937,2024-03-04,-0.222,7.499,3.02,66.882,95.532,86.52
21317937,2024-03-05,1.815,12.11,7.67,65.197,89.686,78.25
21317937,2024-03-06,3.467,7.242,4.68,62.473,92.976,86.51
21317937,2024-03-07,2.309,8.657,4.92,41.569,65.359,54.05
21317937,2024-03-08,-1.402,7.392,2.56,48.151,74.725,60.5
21317937,2024-03-09,-0.244,6.448,3.73,48.998,88.647,69.18
21317937,2024-03-10,-2.346,4.046,1.39,80.838,93.603,88.84
21317937,2024-03-11,-3.354,4.217,0.29,44.837,92.982,65.62
21317937,2024-03-12,-0.887,9.73,3.9,23.612,65.826,44.37
21317937,2024-03-13,-1.509,7.07,2.49,50.962,81.431,68.99
21317937,2024-03-14,1.622,11.724,6.89,39.664,79.834,62.63
21317937,2024-03-15,3.574,12.025,7.17,37.479,86.842,68.75
21317937,2024-03-16,1.708,6.534,4.05,58.99,89.14,79.67
21317937,2024-03-17,2.437,9.129,5.03,57.356,90.089,80.05
21317937,2024-03-18,0.357,3.724,2.13,65.629,89.659,77.62
21317937,2024-03-19,-3.504,1.429,-0.79,51.583,93.092,70.42
21317937,2024-03-20,-1.573,4.775,1.3,48.658,94.075,74.61
21317937,2024-03-21,-8.351,-1.702,-5.02,43.18,68.081,55.56
21317937,2024-03-22,-10.367,-2.989,-6.29,34.302,60.848,46.09
21317937,2024-03-23,-7.107,-3.59,-5.58,40.075,89.746,77.2
21317937,2024-03-24,-7.665,1.772,-2.54,34.852,83.253,63.47
21317937,2024-03-25,-5.498,8.593,1.72,28.336,78.062,49.43
21317937,2024-03-26,-0.78,11.553,5.05,32.731,74.247,53.96
21317937,2024-03-27,4.41,11.724,7.59,66.575,87.341,76.14
21317937,2024-03-28,5.955,9.858,7.66,47.565,83.388,60.91
21317937,2024-03-29,1.794,10.587,5.68,34.243,72.366,53.49
21317937,2024-03-30,-0.029,7.735,3.58,31.737,59.586,47.09
21317937,2024-03-31,2.759,10.459,6.25,28.209,63.481,41.12
21317937,2024-04-01,1.043,11.939,5.13,39.454,82.747,67.1
21317937,2024-04-02,-1.852,11.638,4.71,33.165,93.709,64.34
21317937,2024-04-03,0.421,10.201,5.59,33.555,92.891,56.8
21317937,2024-04-04,-1.187,1.258,0.14,86.921,95.106,92.33
21317937,2024-04-05,1.022,6.148,2.97,71.919,91.733,86.41
21317937,2024-04-06,3.081,8.893,5.3,55.888,78.087,68.46
21317937,2024-04-07,0.314,13.118,7.14,36.983,87.288,59.61
21317937,2024-04-08,3.038,18.781,11.28,27.811,78.859,50.36
21317937,2024-04-09,6.405,18.802,12.03,26.181,59.06,42.79
21317937,2024-04-10,5.504,16.293,10.19,49.255,84.997,66.93
21317937,2024-04-11,7.499,13.826,11.47,72.184,90.744,82.29
21317937,2024-04-12,9.837,22.126,14.4,57.795,92.529,79.39
21317937,2024-04-13,3.767,10.931,7.15,64.721,87.407,78.31
21317937,2024-04-14,4.046,11.896,7.55,55.474,88.161,72.58
21317937,2024-04-15,7.263,15.006,10.19,34.969,86.824,64.58
21317937,2024-04-16,5.075,12.561,8.63,38.117,81.875,57.33
21317937,2024-04-17,2.244,9.258,6.27,47.303,66.419,55.39
21317937,2024-04-18,5.118,11.338,7.67,49.186,86.673,69.81
21317937,2024-04-19,6.469,13.762,9.72,61.118,92.488,76.57
21317937,2024-04-20,6.405,11.703,9.07,41.83,71.299,56.3
21317937,2024-04-21,2.802,8.979,6.11,45.226,84.155,61.65
21317937,2024-04-22,-1.252,9.236,4.09,30.269,78.231,47.1
21317937,2024-04-23,4.368,18.545,11.96,27.512,78.799,46.36
21317937,2024-04-24,0.035,11.102,5.64,29.766,92.77,67.05
21317937,2024-04-25,-1.96,9.193,3.47,31.798,58.52,43.25
21317937,2024-04-26,1.622,14.148,8.53,24.483,69.868,40.44
21317937,2024-04-27,3.982,18.201,11.98,28.524,75.183,49.7
21317937,2024-04-28,8.743,16.014,12.28,64.804,91.174,76.13
21317937,2024-04-29,5.976,14.448,9.71,46.859,70.591,59.17
21317937,2024-04-30,4.882,10.845,7.02,55.879,89.616,81.08
21317937,2024-05-01,6.834,15.413,10.72,60.177,87.689,70.4
21317937,2024-05-02,8.271,13.161,10.95,70.674,92.303,82.83
21317937,2024-05-03,8.25,20.689,13.45,50.549,87.813,71.1
21317937,2024-05-04,8.979,16.378,12.33,68.719,89.822,80.18
21317937,2024-05-05,10.287,14.512,11.64,67.532,94.624,82.54
21317937,2024-05-06,10.416,22.405,15.44,36.545,95.862,70.98
21317937,2024-05-07,9.751,22.577,16.84,30.419,75.125,46.5
21317937,2024-05-08,9.279,17.129,10.89,43.134,91.164,72.63
21317937,2024-05-09,9.258,15.671,11.98,54.591,82.142,69.59
21317937,2024-05-10,7.735,19.681,13.38,28.64,83.964,53.56
21317937,2024-05-11,8.614,20.754,14.71,28.45,79.02,52.68
21317937,2024-05-12,11.853,16.786,13.59,59.832,83.227,69.03
21317937,2024-05-13,11.081,18.33,14.73,50.874,87.927,71.31
21317937,2024-05-14,13.118,22.405,16.7,58.643,91.348,78.05
21317937,2024-05-15,11.982,22.963,17.0,48.174,85.895,68.12
21317937,2024-05-16,13.311,24.743,17.89,48.168,88.959,69.24
21317937,2024-05-17,14.577,26.974,20.65,36.173,89.433,63.54
21317937,2024-05-18,16.979,24.336,20.52,47.77,76.155,59.06
21317937,2024-05-19,13.333,26.888,20.38,41.747,90.575,64.4
21317937,2024-05-20,16.25,30.212,23.02,37.681,80.696,59.57
21317937,2024-05-21,17.687,28.904,22.16,44.64,85.647,61.88
21317937,2024-05-22,17.172,31.263,23.53,46.429,93.521,72.31
21317937,2024-05-23,20.175,25.622,22.71,43.174,77.363,58.35
21317937,2024-05-24,14.577,20.432,18.05,39.663,67.948,52.17
21317937,2024-05-25,10.802,22.899,17.27,36.046,73.478,52.67
21317937,2024-05-26,14.083,26.866,20.54,39.257,77.627,56.47
21317937,2024-05-27,17.108,24.722,20.23,58.514,92.424,72.59
21317937,2024-05-28,15.542,22.298,18.67,55.897,87.446,72.35
21317937,2024-05-29,12.411,21.097,16.38,35.868,72.343,55.07
21317937,2024-05-30,10.909,23.177,16.88,26.767,64.309,44.67
21317937,2024-05-31,13.204,26.244,19.92,21.506,66.387,40.81
21317937,2024-06-01,14.126,29.076,21.76,26.827,81.094,49.56
21317937,2024-06-02,16.829,29.14,22.67,16.088,68.911,42.04
21317937,2024-06-03,16.958,32.1,24.81,20.972,72.357,43.51
21317937,2024-06-04,16.872,32.55,24.41,24.332,73.574,50.75
21317937,2024-06-05,18.931,32.014,24.75,44.259,82.037,62.17
21317937,2024-06-06,16.571,27.317,22.91,58.042,91.937,73.75
21317937,2024-06-07,15.156,24.078,18.9,57.421,92.01,78.49
21317937,2024-06-08,15.842,22.555,18.21,55.731,86.256,75.44
21317937,2024-06-09,14.512,20.346,16.8,66.351,87.045,74.79
21317937,2024-06-10,14.255,19.874,16.06,58.341,88.193,74.12
21317937,2024-06-11,13.054,18.781,15.69,61.471,82.174,71.54
21317937,2024-06-12,13.976,21.655,18.14,53.007,83.589,66.54
21317937,2024-06-13,14.191,26.523,20.87,49.758,85.968,67.16
21317937,2024-06-14,15.864,26.459,21.64,40.346,81.991,62.94
21317937,2024-06-15,11.66,22.084,16.91,29.162,69.56,48.65
21317937,2024-06-16,11.703,23.821,18.72,32.63,77.556,48.59
21317937,2024-06-17,18.266,29.354,22.92,53.169,73.863,63.19
21317937,2024-06-18,21.226,33.751,28.02,51.345,83.757,65.81
21317937,2024-06-19,24.421,34.03,29.67,51.955,84.407,66.24
21317937,2024-06-20,23.521,33.58,28.67,48.115,82.681,62.14
21317937,2024-06-21,18.952,24.357,21.74,50.97,76.114,62.74
21317937,2024-06-22,18.459,25.58,21.53,47.227,85.51,68.47
21317937,2024-06-23,16.164,27.531,21.31,61.363,94.781,85.53
21317937,2024-06-24,15.521,27.338,19.66,40.571,93.69,76.13
21317937,2024-06-25,18.073,28.668,23.83,38.369,84.878,61.14
21317937,2024-06-26,18.738,28.153,23.31,44.652,89.137,67.79
21317937,2024-06-27,14.791,21.569,17.72,37.566,92.111,64.66
21317937,2024-06-28,12.539,24.25,18.71,32.268,61.317,48.75
21317937,2024-06-29,16.936,21.033,18.96,49.964,92.181,77.05
21317937,2024-06-30,19.874,28.153,23.94,43.618,92.502,69.16
21317937,2024-07-01,16.829,28.068,22.23,29.042,69.761,50.57
21317937,2024-07-02,17.236,29.526,23.67,33.14,81.665,55.46
21317937,2024-07-03,19.017,28.346,23.81,49.706,85.176,62.7
21317937,2024-07-04,21.011,30.384,25.9,49.52,86.934,68.06
21317937,2024-07-05,21.59,29.848,25.19,53.333,84.604,69.34
21317937,2024-07-06,18.952,29.483,23.58,53.24,91.302,76.23
21317937,2024-07-07,19.617,31.07,24.93,50.008,87.251,69.41
21317937,2024-07-08,22.212,31.778,26.84,45.509,81.44,62.85
21317937,2024-07-09,22.984,30.813,26.66,47.936,72.679,62.68
21317937,2024-07-10,19.381,26.738,22.96,67.002,92.982,82.12
21317937,2024-07-11,19.124,21.676,20.33,86.038,93.445,90.06
21317937,2024-07-12,19.832,29.376,24.05,52.984,92.813,76.03
21317937,2024-07-13,22.041,30.877,26.23,45.638,86.142,65.28
21317937,2024-07-14,21.612,30.598,26.4,47.039,82.17,64.02
21317937,2024-07-15,22.47,31.992,27.03,56.442,88.936,67.63
21317937,2024-07-16,21.998,31.199,24.73,51.022,90.602,78.62
21317937,2024-07-17,22.77,29.247,25.51,49.812,89.374,71.5
21317937,2024-07-18,18.909,25.194,22.05,50.704,80.209,66.47
21317937,2024-07-19,17.258,27.338,22.72,38.843,80.287,59.7
21317937,2024-07-20,18.738,28.303,22.73,48.942,85.94,66.75
21317937,2024-07-21,14.512,26.266,21.11,39.96,88.35,59.58
21317937,2024-07-22,16.614,29.569,23.22,37.694,82.321,56.88
21317937,2024-07-23,18.437,29.14,23.12,42.995,77.501,63.37
21317937,2024-07-24,17.451,28.303,22.49,58.122,91.344,75.69
21317937,2024-07-25,18.48,23.971,21.1,58.431,89.291,75.3
21317937,2024-07-26,17.537,29.118,23.31,36.39,79.409,57.87
21317937,2024-07-27,17.065,30.298,23.97,44.263,87.169,62.33
21317937,2024-07-28,20.561,31.177,25.74,31.235,76.841,61.92
21317937,2024-07-29,20.411,32.271,26.25,41.05,87.012,64.99
21317937,2024-07-30,21.762,34.373,26.78,29.696,85.4,66.33
21317937,2024-07-31,23.156,27.96,25.01,72.665,92.001,82.81
21317937,2024-08-01,22.577,31.542,27.34,58.053,92.241,73.23
21317937,2024-08-02,23.992,35.038,29.17,43.597,85.574,65.34
21317937,2024-08-03,24.872,33.923,29.25,51.267,80.824,67.16
21317937,2024-08-04,22.941,34.438,27.17,45.766,83.731,67.96
21317937,2024-08-05,15.885,23.885,19.92,55.918,90.925,75.55
21317937,2024-08-06,14.877,26.673,20.28,38.767,91.417,67.14
21317937,2024-08-07,16.529,27.424,22.03,32.654,73.791,52.9
21317937,2024-08-08,14.705,28.518,21.44,42.62,90.542,65.0
21317937,2024-08-09,17.773,21.183,19.56,87.707,96.342,93.01
21317937,2024-08-10,19.939,28.711,23.01,42.649,93.104,70.65
21317937,2024-08-11,17.215,27.274,21.18,46.403,87.263,68.53
21317937,2024-08-12,16.1,24.636,19.36,58.495,84.434,74.84
21317937,2024-08-13,16.829,29.783,23.09,36.133,84.372,63.82
