annee,arrond_id,code_type_base_demande,nombre_permis_emis,cout_permis_emis,cout_travaux_estimes
2006,6,TR,1279,2685087.61,378015185.0
2006,2,CO,41,272139.91,38061653.0
2006,2,DE,22,5645.0,
2006,2,TR,678,255434.24,32354487.0
2007,1,"CO, DE, TR",513,1175633.23,147629462.0
2007,10,"CO, DE, TR",218,62378.13,21750253.0
2007,7,CO,33,612592.08,74521985.0
2007,7,DE,14,12600.0,
2007,7,TR,1138,897048.17,90994763.0
2007,22,CA,135,6874.0,1496050.0
2007,22,CO,35,23126.5,12694000.0
2007,22,DE,11,430.0,
2007,22,TR,103,11093.0,4073400.0
2007,13,CA,1356,132477.0,1416564.0
2007,13,CO,103,27070.5,18886836.0
2007,13,TR,88,22623.0,15325500.0
2007,24,"CA, CO, DE, TR",519,361536.31,43870249.0
2007,5,CO,33,414821.12,43856384.0
2007,5,DE,12,7150.0,
2007,5,TR,1439,849773.84,83944802.0
2007,8,CA,41,7550.0,29925.0
2007,8,CO,33,447301.87,51298242.0
2007,8,DE,11,8310.0,
2007,8,TR,437,213376.65,26091593.0
2007,4,CO,93,1028528.18,109667190.0
2007,4,DE,28,13120.0,
2007,4,TR,807,395590.8,41852063.0
2007,11,"CO, DE, TR",322,180814.0,24155207.0
2007,25,"CA, CO, DE",1515,595694.65,71123762.0
2007,9,CO,285,677429.98,89402117.0
2007,9,DE,22,5903.0,
2007,9,TR,355,265964.83,33951951.0
2007,3,CO,32,187630.32,23859234.0
2007,3,DE,22,10050.0,
2007,3,TR,1030,709977.86,86759337.0
2007,27,CA,567,408734.99,33054639.0
2007,27,CO,135,265310.8,88136478.0
2007,27,DE,10,4435.0,
2007,27,TR,68,154637.5,43806300.0
2007,12,CA,72,3550.0,539669.0
2007,12,CO,15,36140.0,12155000.0
2007,12,DE,11,2050.0,
2007,12,TR,199,83770.0,14957609.0
2007,16,"CO, DE, TR",664,312582.0,302419972.0
2007,6,CO,16,529032.56,63154775.0
2007,6,DE,14,14895.0,
2007,6,TR,1275,3442792.94,439275304.0
2007,2,CO,32,181466.44,23485162.0
2007,2,DE,14,3610.0,
2007,2,TR,642,367199.88,45348002.0
2008,1,CO,45,242995.15,31112491.0
2008,1,DE,13,11400.0,
2008,1,TR,477,359843.99,50213337.0
2008,10,"CO, DE",214,75480.4,32562771.0
2008,7,CO,35,271267.21,32394896.0
2008,7,DE,23,21400.0,
2008,7,TR,1135,713955.25,78038157.0
2008,22,CA,104,7412.5,1488835.0
2008,22,CO,36,31043.5,7696900.0
2008,22,DE,13,1190.0,
2008,22,TR,102,43241.5,8067015.0
2008,13,CA,1019,529551.0,3122977.0
2008,13,CO,176,220770.0,32266336.0
2008,13,TR,72,37291.0,6790565.0
2008,24,"CA, CO, DE, TR",475,311062.39,35034301.0
2008,5,CO,13,167725.07,19586502.0
2008,5,DE,11,8400.0,
2008,5,TR,1503,722305.45,108431584.0
2008,8,CA,42,5150.0,4925.0
2008,8,CO,41,318073.74,37294746.0
2008,8,DE,12,12605.0,
2008,8,TR,658,528857.24,65414767.0
2008,4,CO,82,506998.99,55928974.0
2008,4,DE,23,8055.0,
2008,4,TR,877,662934.88,73615827.0
2008,11,"CO, DE, TR",365,282941.52,37667590.0
2008,25,CA,1136,75276.5,2694560.0
2008,25,CO,387,536468.59,63272351.0
2008,25,DE,11,2325.0,
2008,9,CO,225,392365.98,47231420.0
2008,9,DE,22,6320.0,
2008,9,TR,371,325201.68,40181361.0
2008,3,CO,45,247609.63,44136160.0
2008,3,DE,36,12850.0,
2008,3,TR,1160,451669.52,51564207.0
2008,27,CA,516,249167.46,24685209.0
2008,27,CO,155,763361.83,144485260.0
2008,27,DE,10,4150.0,
2008,27,TR,63,123093.5,19685400.0
2008,12,CA,58,2900.0,233859.0
2008,12,CO,12,89880.0,24850000.0
2008,12,DE,14,4350.0,
2008,12,TR,185,107401.0,12431661.0
2008,16,"CO, DE, TR",705,261582.78,95671883.0
2008,6,CO,30,455734.65,89806907.0
2008,6,DE,18,18095.0,
2008,6,TR,1419,2885568.17,372840899.0
2008,2,CO,31,257089.88,30080565.0
2008,2,DE,10,2680.0,
2008,2,TR,782,486092.58,54839736.0
2009,1,CO,55,892473.98,106155231.0
2009,1,DE,10,10400.0,
2009,1,TR,597,714219.78,86098316.0
2009,10,"CO, DE, TR",233,102312.6,20340913.0
2009,7,CO,24,232954.19,27402338.0
2009,7,DE,16,14810.0,
2009,7,TR,1212,775354.01,84043370.0
2009,22,CA,112,8918.5,1217896.0
2009,22,CO,44,79807.18,11229806.0
2009,22,DE,23,4600.0,
2009,22,TR,126,29545.63,3514376.0
2009,13,CA,523,220714.0,1780427.0
2009,13,CO,257,150312.2,31374458.0
2009,13,TR,65,43718.0,10824500.0
2009,24,"CA, CO, DE, TR",502,298844.32,30501122.0
2009,5,CO,25,287656.89,28868993.0
2009,5,DE,23,20000.0,
2009,5,TR,1570,1020579.02,103345338.0
2009,8,CA,39,3350.0,16100.0
2009,8,CO,39,472280.51,56854379.0
2009,8,DE,17,15625.0,
2009,8,TR,704,309260.09,36621557.0
2009,4,CO,79,448579.99,50880311.0
2009,4,DE,27,11290.0,
2009,4,TR,948,578742.16,67125626.0
2009,11,"CO, DE, TR",348,627743.8,29434866.0
2009,25,CA,1111,65855.0,2499514.0
2009,25,CO,333,346721.67,70194874.0
2009,25,DE,10,3175.0,
2009,9,CO,286,593360.11,69718922.0
2009,9,DE,20,4960.0,
2009,9,TR,353,192367.07,21681752.0
2009,3,CO,46,809700.22,107783007.0
2009,3,DE,28,11590.0,
2009,3,TR,1302,860091.5,98888292.0
2009,27,CA,425,426005.07,22940314.0
2009,27,CO,105,543484.97,93714580.0
2009,27,DE,10,9542.0,
2009,27,TR,59,104000.08,25477170.0
2009,12,"CA, CO, DE, TR",254,393162.08,54272972.0
2009,16,"CO, DE, TR",665,249082.04,30495320.0
2009,6,CA,25,1375.0,126197.0
2009,6,CO,22,461311.35,55364471.0
2009,6,DE,10,7050.0,
2009,6,TR,1393,3197845.25,361017874.0
2009,2,CO,24,168950.84,20677126.0
2009,2,DE,15,5430.0,
2009,2,TR,862,440447.14,48267905.0
2010,1,CO,57,178326.39,21724366.0
2010,1,DE,20,38000.0,
2010,1,TR,605,799362.93,89222821.0
2010,10,"CO, DE, TR",224,161194.35,26251667.0
2010,7,CO,33,669759.95,79359798.0
2010,7,DE,19,16800.0,
2010,7,TR,1188,1920567.59,214796096.0
2010,22,CA,103,7075.0,960045.0
2010,22,CO,88,174320.45,22030159.0
2010,22,DE,11,1800.0,
2010,22,TR,104,37049.66,4566679.0
2010,13,CA,465,340573.0,2333550.0
2010,13,CO,237,280756.95,34498291.0
2010,13,TR,72,132192.14,15326200.0
2010,24,"CA, CO, DE, TR",597,452740.93,45843433.0
2010,5,CO,31,509129.03,53393363.0
2010,5,DE,26,24710.0,
2010,5,TR,1656,998069.23,92566848.0
2010,8,CA,62,11050.0,18777.0
2010,8,CO,51,387656.71,45509009.0
2010,8,DE,20,26530.0,
2010,8,TR,662,569465.08,64234580.0
2010,4,"CA, CO, DE, TR",1194,1435173.71,154560425.0
2010,11,"CA, CO, DE, TR",372,340902.46,22745107.0
2010,25,CA,1211,77477.5,3286806.0
2010,25,CO,346,603671.85,72395682.0
2010,25,DE,19,4650.0,
2010,9,CO,365,701396.34,81123569.0
2010,9,DE,24,6310.0,
2010,9,TR,334,274841.57,33466789.0
2010,3,"CA, CO, DE, TR",1379,1367527.75,156085701.0
2010,27,CA,434,221758.28,24148751.0
2010,27,CO,126,858959.51,112579062.0
2010,27,DE,13,5430.0,
2010,27,TR,68,373600.49,46761917.0
2010,12,CA,127,9550.0,420764.0
2010,12,CO,11,209597.58,24572272.0
2010,12,DE,14,4500.0,
2010,12,TR,184,109399.1,14600059.0
2010,16,CO,644,616229.91,75053531.0
2010,16,DE,11,4689.0,
2010,16,TR,16,4032.5,412400.0
2010,6,CA,62,3315.0,132845.0
2010,6,CO,25,661114.6,78561825.0
2010,6,DE,20,11235.0,
2010,6,TR,1335,2837134.54,345824642.0
2010,2,CO,40,327908.96,38825785.0
2010,2,DE,23,8220.0,
2010,2,TR,927,543489.57,61969372.0
2011,1,CO,46,951232.98,121891387.0
2011,1,DE,15,32800.0,
2011,1,TR,643,977763.95,158597823.0
2011,10,"CO, DE, TR",205,339480.84,22280832.0
2011,7,CO,30,723860.53,82100825.0
2011,7,DE,17,33400.0,
2011,7,TR,1266,1139663.09,123631951.0
2011,22,"CA, CO, DE, TR",273,150940.89,16857196.0
2011,13,CA,429,332118.0,2845495.0
2011,13,CO,343,685863.26,77137474.0
2011,13,TR,85,175860.45,24873500.0
2011,24,"CA, CO, DE, TR",553,718269.53,85303637.0
2011,5,CA,59,3530.0,57697.0
2011,5,CO,28,370364.19,37355852.0
2011,5,DE,17,21925.0,
2011,5,TR,1744,1110457.45,100420859.0
2011,8,CA,70,9450.0,137762.0
2011,8,CO,57,1845472.93,210933768.0
2011,8,DE,25,38545.0,
2011,8,TR,875,756987.74,80777266.0
2011,4,CA,75,4897.0,144700.0
2011,4,CO,83,519808.56,58093724.0
2011,4,DE,20,12329.0,
2011,4,TR,1111,879531.75,142653954.0
2011,11,CA,32,1700.0,30075.0
2011,11,CO,28,263882.45,30619426.0
2011,11,DE,19,6675.0,
2011,11,TR,336,149088.81,14869391.0
2011,25,CA,1082,68471.0,3482563.0
2011,25,CO,365,860490.98,95122250.0
2011,25,DE,25,6568.75,
2011,9,CO,334,630270.21,70853205.0
2011,9,DE,25,6650.0,
2011,9,TR,335,130714.83,14909172.0
2011,3,CA,22,1815.35,291843.0
2011,3,CO,40,689224.99,78968706.0
2011,3,DE,22,20850.0,
2011,3,TR,1670,930589.85,112351271.0
2011,27,CA,577,361282.18,40296823.0
2011,27,CO,135,843926.37,121626117.0
2011,27,DE,11,5656.0,
2011,27,TR,69,553678.98,64392832.0
2011,12,CA,51,2750.0,272638.0
2011,12,CO,17,146553.96,16932030.0
2011,12,DE,18,5350.0,
2011,12,TR,202,245190.45,27186271.0
2011,16,CO,662,577678.93,84247024.0
2011,16,DE,23,16655.0,
2011,16,TR,18,18906.0,4292000.0
2011,6,CA,65,3755.0,70552.0
2011,6,CO,22,4035868.53,474050436.0
2011,6,DE,31,28380.0,
2011,6,TR,1419,5263160.41,613651906.0
2011,2,"CA, CO, DE, TR",1021,1141559.43,125324248.0
2012,1,CO,33,198204.81,22207512.0
2012,1,DE,14,37350.0,
2012,1,TR,725,846014.98,98802758.0
2012,10,"CO, DE, TR",270,616503.97,70082173.0
2012,7,CO,31,944938.8,107764801.0
2012,7,DE,27,19760.0,
2012,7,TR,1318,1576019.44,173344687.0
2012,22,CA,128,7271.5,838916.0
2012,22,CO,74,198598.53,22328575.0
2012,22,DE,13,3000.0,
2012,22,TR,97,63712.86,6902382.0
2012,13,CA,423,243173.0,2521800.0
2012,13,CO,402,636220.18,68707500.0
2012,13,TR,95,352780.0,40145000.0
2012,24,CA,443,142617.98,15361527.0
2012,24,CO,57,933674.89,115731974.0
2012,24,DE,19,14074.5,
2012,24,TR,10,549.23,56588.0
2012,5,CA,60,3965.0,162463.0
2012,5,CO,15,194926.12,18826272.0
2012,5,DE,11,11058.0,
2012,5,TR,1706,1029370.77,92637327.0
2012,8,CA,61,15804.06,962142.0
2012,8,CO,25,490827.5,55570193.0
2012,8,DE,27,43100.0,
2012,8,TR,855,1004160.8,109669295.0
2012,4,CA,126,7629.58,719915.0
2012,4,CO,122,774323.35,98928695.0
2012,4,DE,42,23075.0,
2012,4,TR,1217,711175.2,77050120.0
2012,11,CA,58,2885.0,71669.0
2012,11,CO,27,425078.82,47643690.0
2012,11,DE,13,3460.0,
2012,11,TR,321,431716.77,23149495.0
2012,25,CA,1004,62328.0,2464991.0
2012,25,CO,225,420234.82,48322500.0
2012,25,DE,24,6400.0,
2012,9,CO,262,634638.25,72545758.0
2012,9,DE,22,6960.0,
2012,9,TR,459,287059.22,31807394.0
2012,3,CA,93,18455.0,508631.0
2012,3,CO,33,612207.81,69184179.0
2012,3,DE,49,47500.0,
2012,3,TR,1572,866730.32,103669643.0
2012,27,"CA, CO, DE, TR",1130,3216848.76,335085099.0
2012,12,CA,80,4050.0,627740.0
2012,12,CO,22,961667.9,108533266.0
2012,12,DE,16,5150.0,
2012,12,TR,225,261101.04,28103289.0
2012,16,CO,678,583731.2,79399450.0
2012,16,DE,25,12113.0,
2012,16,TR,20,9427.5,996000.0
2012,6,CA,73,4260.0,86295.0
2012,6,CO,32,2335689.33,263496318.0
2012,6,DE,35,38620.0,
2012,6,TR,1398,4747038.75,560528742.0
2012,2,CA,10,1600.0,96512.0
2012,2,CO,41,315175.86,35494893.0
2012,2,DE,32,12400.0,
2012,2,TR,1126,1019278.89,110078311.0
2013,1,CO,23,461440.8,51711203.0
2013,1,DE,12,31962.0,
2013,1,TR,745,660783.19,72117294.0
2013,10,"CO, DE, TR",271,380521.62,49231414.0
2013,7,CO,31,1421364.26,161610023.0
2013,7,DE,12,15000.0,
2013,7,TR,1394,6397926.59,648490176.0
2013,22,"CA, CO, DE, TR",321,157933.76,17135606.0
2013,13,CA,522,405866.0,2505500.0
2013,13,CO,342,649760.71,58591000.0
2013,13,TR,93,166949.93,19923000.0
2013,24,CA,379,121980.96,10115034.0
2013,24,CO,40,137912.34,13689129.0
2013,24,DE,20,10588.51,
2013,24,TR,11,1030.0,50880.0
2013,5,CA,64,4020.0,97195.0
2013,5,CO,14,311493.86,31262328.0
2013,5,DE,18,26142.0,
2013,5,TR,1819,1115226.71,105224550.0
2013,8,CA,70,10405.0,112397.0
2013,8,CO,21,1562451.73,176929526.0
2013,8,DE,13,15775.0,
2013,8,TR,845,1183727.98,136408546.0
2013,4,CA,166,9743.49,1654460.0
2013,4,CO,50,473753.41,55448249.0
2013,4,DE,37,26913.0,
2013,4,TR,1408,681887.85,79800259.0
2013,11,"CA, CO, DE, TR",418,470520.98,41135256.0
2013,25,CA,1005,68940.0,2462227.0
2013,25,CO,245,172752.22,22766811.0
2013,25,DE,15,4700.0,
2013,9,CO,190,466227.12,58116519.0
2013,9,DE,20,9240.0,
2013,9,TR,439,348131.72,37723423.0
2013,3,CA,135,16300.0,543830.0
2013,3,CO,44,908895.68,106595358.0
2013,3,DE,36,34660.0,
2013,3,TR,1724,871827.0,101570358.0
2013,27,"CA, CO, DE, TR",1173,1219726.44,169954931.0
2013,12,CA,71,4150.0,488761.0
2013,12,CO,34,386784.63,43472077.0
2013,12,DE,10,2450.0,
2013,12,TR,155,231261.67,36059115.0
2013,16,CO,706,1630893.89,180115987.0
2013,16,DE,15,8287.0,
2013,16,TR,14,8052.35,861833.0
2013,6,CA,77,4320.0,206987.0
2013,6,CO,33,3503214.16,393978300.0
2013,6,DE,21,27490.0,
2013,6,TR,1329,5178537.06,596686923.0
2013,2,CA,10,1640.0,108457.0
2013,2,CO,54,305550.52,39362185.0
2013,2,DE,32,14120.0,
2013,2,TR,1346,890881.97,96896841.0
2014,1,CO,24,241657.94,27076385.0
2014,1,DE,14,35625.0,
2014,1,TR,798,679676.38,77594354.0
2014,10,"CO, DE, TR",307,209531.04,33432865.0
2014,7,CO,35,7570574.96,883888022.0
2014,7,DE,12,18400.0,
2014,7,TR,1473,1577531.49,167888842.0
2014,22,"CA, CO, DE, TR",239,92244.99,10102790.0
2014,13,CA,439,553827.77,2338725.0
2014,13,CO,354,1133887.81,89998652.0
2014,13,TR,90,107160.33,23868625.0
2014,24,"CA, CO, DE, TR",424,381502.31,39074587.0
2014,5,CA,67,5240.0,199433.0
2014,5,CO,21,178632.41,20004454.0
2014,5,DE,19,31416.0,
2014,5,TR,1899,1377113.83,108912006.0
2014,8,CA,80,8950.0,118137.0
2014,8,CO,29,1980955.07,222452374.0
2014,8,DE,24,50573.0,
2014,8,TR,946,572245.5,78103360.0
2014,4,CA,162,7536.0,645662.0
2014,4,CO,77,423740.16,47781800.0
2014,4,DE,29,17067.0,
2014,4,TR,1478,1145210.34,132431810.0
2014,11,CA,166,36147.22,1629249.0
2014,11,CO,17,112077.52,12581408.0
2014,11,TR,249,182898.42,20004195.0
2014,25,CA,1034,72324.0,2883690.0
2014,25,CO,293,415948.27,40529338.0
2014,25,DE,15,4115.0,
2014,9,CO,183,537175.08,59395710.0
2014,9,DE,15,6500.0,
2014,9,TR,468,365207.97,49991505.0
2014,3,CA,112,16120.0,456991.0
2014,3,CO,40,1231344.36,138289977.0
2014,3,DE,27,38320.0,
2014,3,TR,1678,1103564.96,124956743.0
2014,27,"CA, CO, DE, TR",1099,1416559.46,162285335.0
2014,12,CA,75,6450.0,616778.0
2014,12,CO,44,918772.21,103653985.0
2014,12,DE,11,3500.0,
2014,12,TR,203,237855.02,31133689.0
2014,16,CO,799,768883.34,79728013.0
2014,16,DE,17,5276.0,
2014,16,TR,23,20454.05,2174653.0
2014,6,CA,66,3180.0,305317.0
2014,6,CO,32,10857832.76,1373269714.0
2014,6,DE,25,47211.12,
2014,6,TR,1460,6089326.06,705343536.0
2014,2,CO,52,838686.24,92868835.0
2014,2,DE,19,6670.0,
2014,2,TR,1523,957897.64,110280644.0
2015,1,CO,13,100912.12,11197895.0
2015,1,DE,10,29436.0,
2015,1,TR,788,631137.38,87010618.0
2015,10,"CO, DE, TR",304,244781.85,23920300.0
2015,7,CO,38,727984.89,62675190.0
2015,7,DE,17,83342.36,
2015,7,TR,1317,1282451.06,132533074.0
2015,22,"CA, CO, DE, TR",232,106393.84,11724903.0
2015,13,CA,520,527539.11,4715972.0
2015,13,CO,429,1241995.23,96585299.0
2015,13,TR,94,176241.82,19120629.0
2015,24,"CA, CO, DE, TR",421,396955.08,40809038.0
2015,5,"CA, CO, DE, TR",2024,1419800.21,127634729.0
2015,8,CA,99,11645.0,161487.0
2015,8,CO,26,418344.91,48940829.0
2015,8,DE,21,64325.0,
2015,8,TR,973,1121478.35,143061289.0
2015,4,CA,187,7869.0,657547.0
2015,4,CO,69,1305022.26,140422772.0
2015,4,DE,31,43811.91,
2015,4,TR,1457,997178.38,106874276.0
2015,11,CA,209,41137.84,1899152.0
2015,11,CO,23,129484.24,12265478.0
2015,11,TR,233,206608.83,19372219.0
2015,25,CA,944,60690.0,2784348.0
2015,25,CO,318,367892.71,61474577.0
2015,25,DE,15,4250.0,
2015,9,CO,187,290865.08,31144694.0
2015,9,DE,30,15560.0,
2015,9,TR,515,219668.86,37300920.0
2015,3,CA,130,23294.0,655628.0
2015,3,CO,34,320639.18,33844195.0
2015,3,DE,24,43870.0,
2015,3,TR,1856,1071076.38,112460565.0
2015,27,"CA, CO, DE, TR",1179,3045419.84,278373395.0
2015,12,"CA, CO, DE, TR",444,324927.19,36294101.0
2015,16,CO,1094,761429.69,95648498.0
2015,16,DE,43,15247.0,
2015,16,TR,11,8007.85,775814.0
2015,6,CA,115,17445.53,3128904.0
2015,6,CO,28,2935166.87,345591450.0
2015,6,DE,33,105734.53,
2015,6,TR,1471,7218477.08,803199338.0
2015,2,CO,24,384120.03,16732505.0
2015,2,DE,16,15325.0,
2015,2,TR,1377,701769.17,68128635.0
2016,1,"CO, DE, TR",838,2009727.57,223204780.0
2016,10,"CO, DE, TR",440,424088.29,46375902.0
2016,7,CO,35,1338398.04,93446942.0
2016,7,DE,16,43472.0,
2016,7,TR,1443,1415977.11,131980536.0
2016,22,"CA, CO, DE, TR",338,151624.51,21066422.0
2016,13,CA,584,384312.8,4188453.0
2016,13,CO,23,843518.44,50262181.0
2016,13,TR,546,439455.9,44857587.0
2016,24,"CA, CO, DE, TR",461,1062421.1,85904910.0
2016,5,"CA, CO, DE, TR",1956,1385560.11,115714585.0
2016,8,CA,73,12495.0,142726.0
2016,8,CO,27,865375.65,119040393.0
2016,8,DE,11,23550.0,
2016,8,TR,934,1153730.4,135776054.0
2016,4,CA,286,10009.0,918376.0
2016,4,CO,122,1051854.2,69560557.0
2016,4,DE,30,85241.34,
2016,4,TR,1522,861163.42,111897732.0
2016,11,CA,218,34204.11,1873841.0
2016,11,CO,14,87977.61,8858315.0
2016,11,TR,251,186799.12,15121072.0
2016,15,"CA, CO, TR",1125,2771593.11,297651634.0
2016,25,"CA, CO, DE",1444,495998.47,50255376.0
2016,9,CO,225,356813.56,37780482.0
2016,9,DE,14,6990.0,
2016,9,TR,612,296388.92,30987046.0
2016,3,CA,168,23781.0,439630.0
2016,3,CO,25,538025.62,39134153.0
2016,3,DE,38,100562.0,
2016,3,TR,1818,975580.2,133181537.0
2016,27,"CA, CO, DE, TR",1451,1308010.09,166256489.0
2016,12,"CA, CO, DE, TR",442,401280.46,43104218.0
2016,16,"CO, DE, TR",1114,522549.64,68301674.0
2016,6,CA,136,11089.44,11371501.0
2016,6,CO,27,2131338.99,289153269.0
2016,6,DE,20,48589.8,
2016,6,TR,1513,4651120.58,604461997.0
2016,2,CO,33,1202639.5,64796835.0
2016,2,DE,19,49355.82,
2016,2,TR,1391,1267580.28,105268498.0
2017,1,CO,22,474640.67,53166422.0
2017,1,DE,20,57962.0,
2017,1,TR,857,2746615.81,320310261.0
2017,10,"CA, CO, DE, TR",492,362420.66,40191882.0
2017,7,CO,39,2649072.77,226726964.0
2017,7,DE,19,80913.0,
2017,7,TR,1624,1592453.68,188123454.0
2017,22,CA,155,7025.0,1005988.0
2017,22,CO,44,107015.03,12320530.0
2017,22,DE,17,4850.0,
2017,22,TR,104,76660.99,8893366.0
2017,13,CA,546,539902.47,4161948.0
2017,13,CO,38,1097532.5,96322833.0
2017,13,TR,487,488765.71,51857582.0
2017,24,CA,368,168347.63,25097904.0
2017,24,CO,35,177110.85,15110111.0
2017,24,DE,14,2334.5,
2017,24,TR,11,1599.0,65612.0
2017,5,CA,109,7095.0,179960.0
2017,5,CO,22,846362.72,41117805.0
2017,5,DE,24,78198.18,
2017,5,TR,1906,2133372.07,187311110.0
2017,8,CA,127,27000.0,91796.0
2017,8,CO,41,1469864.78,142316104.0
2017,8,DE,14,47400.0,
2017,8,TR,984,2548238.73,285295072.0
2017,4,CA,303,14285.0,700722.0
2017,4,CO,71,652821.67,58561531.0
2017,4,DE,33,51017.55,
2017,4,TR,1527,1110975.17,135148068.0
2017,11,CA,226,240894.52,2953792.0
2017,11,CO,14,76535.12,8532649.0
2017,11,TR,267,420071.69,59136091.0
2017,15,"CA, CO, DE, TR",1021,1362913.96,73400527.0
2017,25,CA,1194,62200.0,2578418.0
2017,25,CO,400,522340.91,75764141.0
2017,25,DE,25,9155.0,
2017,9,CO,198,729735.55,114773150.0
2017,9,DE,27,13350.0,
2017,9,TR,619,258398.85,35166880.0
2017,3,CA,156,20802.0,398728.0
2017,3,CO,39,1045205.37,94233860.0
2017,3,DE,27,125652.01,
2017,3,TR,1927,2214116.13,197437260.0
2017,27,"CA, CO, DE, TR",1378,1560991.25,264474131.0
2017,12,CA,97,9084.0,935467.0
2017,12,CO,11,298960.87,29815602.0
2017,12,DE,17,6370.0,
2017,12,TR,245,240595.06,26105076.0
2017,16,"CA, CO, DE, TR",1286,1283835.2,136289793.0
2017,6,CA,166,8476.0,66023010.0
2017,6,CO,39,2919944.37,370732003.0
2017,6,DE,23,94054.5,
2017,6,TR,1587,10080866.05,1136576478.0
2017,2,CO,39,2811762.42,122328653.0
2017,2,DE,44,99263.31,
2017,2,TR,1439,1479769.92,100411023.0
2018,1,CO,16,939596.86,109439033.0
2018,1,DE,11,31704.8,
2018,1,TR,868,1106386.64,128467374.0
2018,10,"CA, CO, DE, TR",506,333250.37,40762442.0
2018,7,CO,48,1906143.04,190099956.0
2018,7,DE,19,72238.44,
2018,7,TR,1679,3786762.28,277038977.0
2018,22,CA,168,8652.57,1226790.0
2018,22,CO,25,41077.71,5239324.0
2018,22,DE,23,4850.0,
2018,22,TR,97,38316.27,4885584.0
2018,13,CA,511,368983.9,3341713.0
2018,13,CO,35,1489797.42,146055785.0
2018,13,TR,529,529371.68,42156466.0
2018,24,CA,383,145194.08,13491591.0
2018,24,CO,49,459486.79,46486935.0
2018,24,DE,16,10832.93,
2018,24,TR,15,2085.0,81572.0
2018,5,CA,121,8435.0,207534.0
2018,5,CO,10,296831.77,34975432.0
2018,5,DE,11,14290.0,
2018,5,TR,1843,1607892.54,120887290.0
2018,8,CA,116,22903.41,241028.0
2018,8,CO,29,1634098.77,162389942.0
2018,8,DE,21,40534.79,
2018,8,TR,972,2293991.75,237837552.0
2018,4,CA,244,19615.0,1914154.0
2018,4,CO,77,896922.55,63407112.0
2018,4,DE,19,52123.86,
2018,4,TR,1606,930568.21,147360958.0
2018,11,CA,246,51389.45,3106587.0
2018,11,CO,14,153325.05,15600515.0
2018,11,TR,273,297265.52,24475505.0
2018,15,"CA, CO, DE, TR",1013,1692756.69,154674185.0
2018,25,CA,1252,69000.0,2762669.0
2018,25,CO,402,728774.52,76293228.0
2018,25,DE,26,8880.0,
2018,9,CO,241,1014120.21,98638825.0
2018,9,DE,21,18349.32,
2018,9,TR,712,447654.73,41911307.0
2018,3,CA,171,30115.14,797453.0
2018,3,CO,32,1306397.69,107594095.0
2018,3,DE,31,105645.0,
2018,3,TR,2019,3544204.44,343861728.0
2018,27,"CA, CO, DE, TR",1333,1980952.18,257799903.0
2018,12,"CA, CO, DE, TR",320,486269.99,49954441.0
2018,16,CO,882,1543800.52,199080202.0
2018,16,DE,21,7431.0,
2018,16,TR,220,179243.14,18071831.0
2018,6,CA,176,19102.0,5513573.0
2018,6,CO,34,9626423.68,1092842771.0
2018,6,DE,31,88747.31,
2018,6,TR,1696,14624097.24,1600728893.0
2018,2,CO,21,906028.05,38468342.0
2018,2,DE,15,25992.86,
2018,2,TR,1538,1464610.26,129990451.0
2019,1,"CO, DE, TR",1037,2228845.22,206121832.0
2019,10,"CA, CO, DE, TR",516,480659.83,103891670.0
2019,7,CO,35,1159869.33,106821390.0
2019,7,DE,17,53378.1,
2019,7,TR,1750,2438544.51,228769900.0
2019,22,CA,457,20648.47,1546317.0
2019,22,CO,42,103407.55,10389824.0
2019,22,DE,17,4350.0,
2019,22,TR,109,55010.66,6043912.0
2019,13,CA,406,328649.14,6706022.0
2019,13,CO,19,591465.42,46790184.0
2019,13,TR,462,332306.5,38142481.0
2019,24,"CA, CO, DE, TR",508,1154134.8,112202446.0
2019,5,CA,112,7377.7,134166.0
2019,5,CO,10,464296.94,28344598.0
2019,5,DE,12,58743.88,
2019,5,TR,2040,1994669.73,132454444.0
2019,8,CA,150,18506.0,186851.0
2019,8,CO,29,5376410.02,262211586.0
2019,8,DE,27,70935.0,
2019,8,TR,1041,1876535.88,172482237.0
2019,4,CA,292,12472.1,1256945.0
2019,4,CO,63,1218043.11,67173288.0
2019,4,DE,44,133555.4,
2019,4,TR,1844,3795088.62,260402517.0
2019,11,CA,280,93916.93,1778904.0
2019,11,CO,16,655051.82,42254425.0
2019,11,TR,346,425573.05,35363231.0
2019,15,"CA, CO, DE, TR",1034,1330864.54,51752305.0
2019,25,CA,1252,54818.5,7446050.0
2019,25,CO,340,482201.26,77852267.0
2019,25,DE,17,5550.0,
2019,9,CO,222,571215.41,39444914.0
2019,9,DE,19,15208.92,
2019,9,TR,720,284297.62,28782229.0
2019,3,CA,191,26744.0,390223.0
2019,3,CO,25,2527431.93,224938630.0
2019,3,DE,20,49801.0,
2019,3,TR,2105,2531160.02,236482351.0
2019,27,"CA, CO, DE, TR",1513,3646975.73,397061999.0
2019,12,CA,97,12409.0,1051222.0
2019,12,CO,14,667133.07,67338314.0
2019,12,DE,13,8720.0,
2019,12,TR,315,302129.65,28070616.0
2019,16,"CA, CO, DE, TR",1253,850367.82,80130584.0
2019,6,CA,159,8493.0,9539991.0
2019,6,CO,34,19403478.36,1308195447.0
2019,6,DE,28,122775.62,
2019,6,TR,1654,13199673.79,1395532044.0
