heure,id_compteur,nb_passages
06:15:00,100001753,2253
06:15:00,100003032,2952
06:15:00,100003040,120
06:15:00,100003041,1840
06:15:00,100003042,1148
06:15:00,100004575,0
06:15:00,100007390,2661
06:15:00,100011747,147
06:15:00,100011783,1495
06:15:00,100012217,1616
06:15:00,100012218,344
06:15:00,100017441,1965
06:15:00,100017523,198
06:15:00,100025474,2089
06:15:00,100034805,42
06:15:00,100035408,50
06:15:00,100035409,2
06:15:00,100041114,660
06:15:00,100047030,1251
06:15:00,100052600,2191
06:15:00,100052602,254
06:15:00,100052603,1122
06:15:00,100052605,890
06:15:00,100052606,731
06:15:00,100053055,351
06:15:00,100053059,221
06:15:00,100053210,819
06:15:00,100054073,637
06:15:00,100055268,1322
06:15:00,100056188,1726
06:15:00,300014985,3409
06:15:00,300014986,1203
06:15:00,300014993,1077
06:15:00,300014994,375
06:15:00,300014995,953
06:15:00,300014996,2420
06:15:00,300020478,2078
06:15:00,300020679,2398
06:15:00,300020816,2538
06:15:00,300020817,957
06:15:00,300021685,577
06:15:00,300022314,0
06:15:00,300028650,501
06:15:00,ZLT24020668,174
06:15:00,ZLT24020669,424
06:30:00,100001753,2347
06:30:00,100003032,4493
06:30:00,100003040,117
06:30:00,100003041,2314
06:30:00,100003042,1752
06:30:00,100004575,0
06:30:00,100007390,2658
06:30:00,100011747,239
06:30:00,100011783,1717
06:30:00,100012217,1895
06:30:00,100012218,461
06:30:00,100017441,2596
06:30:00,100017523,301
06:30:00,100025474,2816
06:30:00,100034805,42
06:30:00,100035408,45
06:30:00,100035409,2
06:30:00,100041114,817
06:30:00,100047030,1416
06:30:00,100052600,2620
06:30:00,100052602,503
06:30:00,100052603,1809
06:30:00,100052605,1207
06:30:00,100052606,772
06:30:00,100053055,393
06:30:00,100053059,270
06:30:00,100053210,993
06:30:00,100054073,808
06:30:00,100055268,1402
06:30:00,100056188,2825
06:30:00,300014985,4693
06:30:00,300014986,1604
06:30:00,300014993,1234
06:30:00,300014994,337
06:30:00,300014995,1133
06:30:00,300014996,3818
06:30:00,300020478,2303
06:30:00,300020679,2721
06:30:00,300020816,3107
06:30:00,300020817,1646
06:30:00,300021685,560
06:30:00,300022314,0
06:30:00,300028650,751
06:30:00,ZLT24020668,182
06:30:00,ZLT24020669,794
06:45:00,100001753,2376
06:45:00,100003032,5269
06:45:00,100003040,141
06:45:00,100003041,3972
06:45:00,100003042,2162
06:45:00,100004575,0
06:45:00,100007390,2838
06:45:00,100011747,236
06:45:00,100011783,2257
06:45:00,100012217,2113
06:45:00,100012218,537
06:45:00,100017441,2943
06:45:00,100017523,286
06:45:00,100025474,3494
06:45:00,100034805,52
06:45:00,100035408,83
06:45:00,100035409,3
06:45:00,100041114,1178
06:45:00,100047030,2052
06:45:00,100052600,3475
06:45:00,100052602,525
06:45:00,100052603,2040
06:45:00,100052605,1283
06:45:00,100052606,989
06:45:00,100053055,559
06:45:00,100053059,369
06:45:00,100053210,1183
06:45:00,100054073,903
06:45:00,100055268,1954
06:45:00,100056188,3742
06:45:00,300014985,5354
06:45:00,300014986,2130
06:45:00,300014993,1492
06:45:00,300014994,444
06:45:00,300014995,1701
06:45:00,300014996,4150
06:45:00,300020478,2725
06:45:00,300020679,3562
06:45:00,300020816,3486
06:45:00,300020817,1664
06:45:00,300021685,626
06:45:00,300022314,0
06:45:00,300028650,959
06:45:00,ZLT24020668,302
06:45:00,ZLT24020669,914
07:00:00,100001753,3073
07:00:00,100003032,5994
07:00:00,100003040,215
07:00:00,100003041,4487
07:00:00,100003042,2904
07:00:00,100004575,0
07:00:00,100007390,3300
07:00:00,100011747,269
07:00:00,100011783,3187
07:00:00,100012217,2548
07:00:00,100012218,784
07:00:00,100017441,3353
07:00:00,100017523,494
07:00:00,100025474,4035
07:00:00,100034805,50
07:00:00,100035408,50
07:00:00,100035409,5
07:00:00,100041114,1780
07:00:00,100047030,2019
07:00:00,100052600,4248
07:00:00,100052602,385
07:00:00,100052603,2338
07:00:00,100052605,1032
07:00:00,100052606,1399
07:00:00,100053055,568
07:00:00,100053059,442
07:00:00,100053210,1461
07:00:00,100054073,964
07:00:00,100055268,2536
07:00:00,100056188,4313
07:00:00,300014985,6723
07:00:00,300014986,2484
07:00:00,300014993,1825
07:00:00,300014994,612
07:00:00,300014995,1717
07:00:00,300014996,5016
07:00:00,300020478,3111
07:00:00,300020679,4779
07:00:00,300020816,4680
07:00:00,300020817,2086
07:00:00,300021685,731
07:00:00,300022314,0
07:00:00,300028650,1394
07:00:00,ZLT24020668,448
07:00:00,ZLT24020669,827
07:15:00,100001753,4786
07:15:00,100003032,9396
07:15:00,100003040,207
07:15:00,100003041,6096
07:15:00,100003042,3638
07:15:00,100004575,0
07:15:00,100007390,3850
07:15:00,100011747,375
07:15:00,100011783,4031
07:15:00,100012217,3509
07:15:00,100012218,1171
07:15:00,100017441,5221
07:15:00,100017523,752
07:15:00,100025474,5760
07:15:00,100034805,117
07:15:00,100035408,105
07:15:00,100035409,10
07:15:00,100041114,2309
07:15:00,100047030,2682
07:15:00,100052600,6552
07:15:00,100052602,444
07:15:00,100052603,3615
07:15:00,100052605,1129
07:15:00,100052606,1903
07:15:00,100053055,976
07:15:00,100053059,633
07:15:00,100053210,1491
07:15:00,100054073,1557
07:15:00,100055268,4017
07:15:00,100056188,6049
07:15:00,300014985,9871
07:15:00,300014986,3620
07:15:00,300014993,3476
07:15:00,300014994,1004
07:15:00,300014995,2721
07:15:00,300014996,7432
07:15:00,300020478,4242
07:15:00,300020679,7015
07:15:00,300020816,6644
07:15:00,300020817,3235
07:15:00,300021685,586
07:15:00,300022314,0
07:15:00,300028650,2234
07:15:00,ZLT24020668,674
07:15:00,ZLT24020669,1092
07:30:00,100001753,5512
07:30:00,100003032,12316
07:30:00,100003040,214
07:30:00,100003041,9467
07:30:00,100003042,5503
07:30:00,100004575,0
07:30:00,100007390,5258
07:30:00,100011747,490
07:30:00,100011783,5493
07:30:00,100012217,5186
07:30:00,100012218,1985
07:30:00,100017441,8070
07:30:00,100017523,1112
07:30:00,100025474,8007
07:30:00,100034805,80
07:30:00,100035408,193
07:30:00,100035409,20
07:30:00,100041114,2960
07:30:00,100047030,3834
07:30:00,100052600,9192
07:30:00,100052602,479
07:30:00,100052603,5543
07:30:00,100052605,1082
07:30:00,100052606,2624
07:30:00,100053055,1485
07:30:00,100053059,745
07:30:00,100053210,1869
07:30:00,100054073,1959
07:30:00,100055268,5053
07:30:00,100056188,7576
07:30:00,300014985,14773
07:30:00,300014986,4996
07:30:00,300014993,4803
07:30:00,300014994,1225
07:30:00,300014995,3895
07:30:00,300014996,11356
07:30:00,300020478,5964
07:30:00,300020679,10177
07:30:00,300020816,8756
07:30:00,300020817,4189
07:30:00,300021685,633
07:30:00,300022314,0
07:30:00,300028650,3136
07:30:00,ZLT24020668,1279
07:30:00,ZLT24020669,1816
07:45:00,100001753,5706
07:45:00,100003032,15692
07:45:00,100003040,298
07:45:00,100003041,12204
07:45:00,100003042,7096
07:45:00,100004575,0
07:45:00,100007390,7308
07:45:00,100011747,555
07:45:00,100011783,7789
07:45:00,100012217,6736
07:45:00,100012218,2700
07:45:00,100017441,11449
07:45:00,100017523,1298
07:45:00,100025474,9760
07:45:00,100034805,115
07:45:00,100035408,352
07:45:00,100035409,28
07:45:00,100041114,2849
07:45:00,100047030,6014
07:45:00,100052600,12698
07:45:00,100052602,491
07:45:00,100052603,7376
07:45:00,100052605,1190
07:45:00,100052606,3696
07:45:00,100053055,1670
07:45:00,100053059,734
07:45:00,100053210,2106
07:45:00,100054073,2147
07:45:00,100055268,5860
07:45:00,100056188,8576
07:45:00,300014985,18386
07:45:00,300014986,6278
07:45:00,300014993,5286
07:45:00,300014994,1377
07:45:00,300014995,4443
07:45:00,300014996,13798
07:45:00,300020478,7635
07:45:00,300020679,12348
07:45:00,300020816,10218
07:45:00,300020817,4879
07:45:00,300021685,663
07:45:00,300022314,0
07:45:00,300028650,4237
07:45:00,ZLT24020668,1491
07:45:00,ZLT24020669,2127
08:00:00,100001753,7061
08:00:00,100003032,16426
08:00:00,100003040,247
08:00:00,100003041,15262
08:00:00,100003042,9075
08:00:00,100004575,0
08:00:00,100007390,6640
08:00:00,100011747,526
08:00:00,100011783,8085
08:00:00,100012217,7678
08:00:00,100012218,2952
08:00:00,100017441,12402
08:00:00,100017523,1679
08:00:00,100025474,11550
08:00:00,100034805,105
08:00:00,100035408,379
08:00:00,100035409,31
08:00:00,100041114,3091
08:00:00,100047030,6856
08:00:00,100052600,12447
08:00:00,100052602,631
08:00:00,100052603,7930
08:00:00,100052605,1385
08:00:00,100052606,4046
08:00:00,100053055,1639
08:00:00,100053059,1062
08:00:00,100053210,2003
08:00:00,100054073,2680
08:00:00,100055268,6264
08:00:00,100056188,10385
08:00:00,300014985,22537
08:00:00,300014986,6169
08:00:00,300014993,5876
08:00:00,300014994,1278
08:00:00,300014995,4885
08:00:00,300014996,15816
08:00:00,300020478,8819
08:00:00,300020679,13707
08:00:00,300020816,12290
08:00:00,300020817,5620
08:00:00,300021685,768
08:00:00,300022314,0
08:00:00,300028650,4877
08:00:00,ZLT24020668,1021
08:00:00,ZLT24020669,2607
08:15:00,100001753,9055
08:15:00,100003032,21855
08:15:00,100003040,340
08:15:00,100003041,16961
08:15:00,100003042,11906
08:15:00,100004575,0
08:15:00,100007390,7225
08:15:00,100011747,607
08:15:00,100011783,8774
08:15:00,100012217,9393
08:15:00,100012218,3044
08:15:00,100017441,17376
08:15:00,100017523,2124
08:15:00,100025474,12758
08:15:00,100034805,126
08:15:00,100035408,292
08:15:00,100035409,43
08:15:00,100041114,3274
08:15:00,100047030,9037
08:15:00,100052600,14690
08:15:00,100052602,784
08:15:00,100052603,9516
08:15:00,100052605,1300
08:15:00,100052606,4644
08:15:00,100053055,1677
08:15:00,100053059,1093
08:15:00,100053210,2081
08:15:00,100054073,2616
08:15:00,100055268,6572
08:15:00,100056188,12715
08:15:00,300014985,27195
08:15:00,300014986,7325
08:15:00,300014993,5622
08:15:00,300014994,1316
08:15:00,300014995,6073
08:15:00,300014996,20111
08:15:00,300020478,10151
08:15:00,300020679,15500
08:15:00,300020816,13581
08:15:00,300020817,6078
08:15:00,300021685,730
08:15:00,300022314,0
08:15:00,300028650,4528
08:15:00,ZLT24020668,995
08:15:00,ZLT24020669,3044
08:30:00,100001753,8727
08:30:00,100003032,22577
08:30:00,100003040,271
08:30:00,100003041,15997
08:30:00,100003042,11831
08:30:00,100004575,0
08:30:00,100007390,6833
08:30:00,100011747,728
08:30:00,100011783,8040
08:30:00,100012217,9690
08:30:00,100012218,3181
08:30:00,100017441,19475
08:30:00,100017523,2144
08:30:00,100025474,12761
08:30:00,100034805,71
08:30:00,100035408,346
08:30:00,100035409,12
08:30:00,100041114,3123
08:30:00,100047030,9977
08:30:00,100052600,14044
08:30:00,100052602,766
08:30:00,100052603,10188
08:30:00,100052605,1189
08:30:00,100052606,4518
08:30:00,100053055,1736
08:30:00,100053059,1040
08:30:00,100053210,1610
08:30:00,100054073,1774
08:30:00,100055268,6287
08:30:00,100056188,13585
08:30:00,300014985,27715
08:30:00,300014986,8211
08:30:00,300014993,5204
08:30:00,300014994,1160
08:30:00,300014995,6710
08:30:00,300014996,21584
08:30:00,300020478,10881
08:30:00,300020679,14612
08:30:00,300020816,13451
08:30:00,300020817,6284
08:30:00,300021685,1068
08:30:00,300022314,0
08:30:00,300028650,3941
08:30:00,ZLT24020668,1196
08:30:00,ZLT24020669,2853
08:45:00,100001753,6346
08:45:00,100003032,22619
08:45:00,100003040,227
08:45:00,100003041,13244
08:45:00,100003042,10842
08:45:00,100004575,0
08:45:00,100007390,7718
08:45:00,100011747,870
08:45:00,100011783,6774
08:45:00,100012217,10529
08:45:00,100012218,2796
08:45:00,100017441,19393
08:45:00,100017523,1755
08:45:00,100025474,12517
08:45:00,100034805,100
08:45:00,100035408,287
08:45:00,100035409,23
08:45:00,100041114,3354
08:45:00,100047030,11060
08:45:00,100052600,11824
08:45:00,100052602,789
08:45:00,100052603,9303
08:45:00,100052605,1180
08:45:00,100052606,4257
08:45:00,100053055,1304
08:45:00,100053059,786
08:45:00,100053210,1649
08:45:00,100054073,1513
08:45:00,100055268,5498
08:45:00,100056188,12239
08:45:00,300014985,26643
08:45:00,300014986,7843
08:45:00,300014993,4840
08:45:00,300014994,772
08:45:00,300014995,6281
08:45:00,300014996,19985
08:45:00,300020478,9801
08:45:00,300020679,13493
08:45:00,300020816,11306
08:45:00,300020817,5987
08:45:00,300021685,938
08:45:00,300022314,0
08:45:00,300028650,3777
08:45:00,ZLT24020668,1146
08:45:00,ZLT24020669,2361
09:00:00,100001753,4578
09:00:00,100003032,15604
09:00:00,100003040,271
09:00:00,100003041,10174
09:00:00,100003042,7792
09:00:00,100004575,0
09:00:00,100007390,5461
09:00:00,100011747,640
09:00:00,100011783,5075
09:00:00,100012217,8381
09:00:00,100012218,2156
09:00:00,100017441,12943
09:00:00,100017523,1277
09:00:00,100025474,9755
09:00:00,100034805,44
09:00:00,100035408,234
09:00:00,100035409,28
09:00:00,100041114,3121
09:00:00,100047030,7098
09:00:00,100052600,8357
09:00:00,100052602,837
09:00:00,100052603,6197
09:00:00,100052605,1158
09:00:00,100052606,2784
09:00:00,100053055,787
09:00:00,100053059,867
09:00:00,100053210,1471
09:00:00,100054073,1251
09:00:00,100055268,4639
09:00:00,100056188,8749
09:00:00,300014985,18498
09:00:00,300014986,6108
09:00:00,300014993,3336
09:00:00,300014994,544
09:00:00,300014995,5506
09:00:00,300014996,14097
09:00:00,300020478,7050
09:00:00,300020679,10237
09:00:00,300020816,8576
09:00:00,300020817,4416
09:00:00,300021685,1135
09:00:00,300022314,0
09:00:00,300028650,2749
09:00:00,ZLT24020668,998
09:00:00,ZLT24020669,1706
09:15:00,100001753,3994
09:15:00,100003032,13853
09:15:00,100003040,289
09:15:00,100003041,9540
09:15:00,100003042,6707
09:15:00,100004575,0
09:15:00,100007390,4993
09:15:00,100011747,542
09:15:00,100011783,4712
09:15:00,100012217,7553
09:15:00,100012218,2025
09:15:00,100017441,10616
09:15:00,100017523,1079
09:15:00,100025474,8871
09:15:00,100034805,44
09:15:00,100035408,175
09:15:00,100035409,18
09:15:00,100041114,2975
09:15:00,100047030,5123
09:15:00,100052600,8077
09:15:00,100052602,948
09:15:00,100052603,5252
09:15:00,100052605,1213
09:15:00,100052606,2432
09:15:00,100053055,762
09:15:00,100053059,765
09:15:00,100053210,1723
09:15:00,100054073,1279
09:15:00,100055268,4324
09:15:00,100056188,8092
09:15:00,300014985,15995
09:15:00,300014986,5816
09:15:00,300014993,3291
09:15:00,300014994,556
09:15:00,300014995,5171
09:15:00,300014996,12390
09:15:00,300020478,6446
09:15:00,300020679,9085
09:15:00,300020816,7610
09:15:00,300020817,4087
09:15:00,300021685,1161
09:15:00,300022314,0
09:15:00,300028650,2407
09:15:00,ZLT24020668,958
09:15:00,ZLT24020669,1477
09:30:00,100001753,3527
09:30:00,100003032,12086
09:30:00,100003040,328
09:30:00,100003041,8729
09:30:00,100003042,6373
09:30:00,100004575,0
09:30:00,100007390,4979
09:30:00,100011747,523
09:30:00,100011783,5188
09:30:00,100012217,7313
09:30:00,100012218,1976
09:30:00,100017441,9413
09:30:00,100017523,881
09:30:00,100025474,8318
09:30:00,100034805,65
09:30:00,100035408,145
09:30:00,100035409,14
09:30:00,100041114,3282
09:30:00,100047030,3696
09:30:00,100052600,8393
09:30:00,100052602,1092
09:30:00,100052603,4661
09:30:00,100052605,1347
09:30:00,100052606,2194
09:30:00,100053055,699
09:30:00,100053059,723
09:30:00,100053210,1372
09:30:00,100054073,1133
09:30:00,100055268,4309
09:30:00,100056188,7078
09:30:00,300014985,14175
09:30:00,300014986,5656
09:30:00,300014993,3096
09:30:00,300014994,503
09:30:00,300014995,5642
09:30:00,300014996,10642
09:30:00,300020478,6737
09:30:00,300020679,8091
09:30:00,300020816,7195
09:30:00,300020817,3859
09:30:00,300021685,1364
09:30:00,300022314,0
09:30:00,300028650,2448
09:30:00,ZLT24020668,936
09:30:00,ZLT24020669,1428
09:45:00,100001753,2899
09:45:00,100003032,11691
09:45:00,100003040,353
09:45:00,100003041,7857
09:45:00,100003042,6763
09:45:00,100004575,0
09:45:00,100007390,5143
09:45:00,100011747,593
09:45:00,100011783,4661
09:45:00,100012217,7962
09:45:00,100012218,2081
09:45:00,100017441,9672
09:45:00,100017523,810
09:45:00,100025474,8243
09:45:00,100034805,35
09:45:00,100035408,166
09:45:00,100035409,20
09:45:00,100041114,3769
09:45:00,100047030,3445
09:45:00,100052600,7793
09:45:00,100052602,1220
09:45:00,100052603,4754
09:45:00,100052605,1150
09:45:00,100052606,2209
09:45:00,100053055,855
09:45:00,100053059,766
09:45:00,100053210,1396
09:45:00,100054073,1005
09:45:00,100055268,4082
09:45:00,100056188,7097
09:45:00,300014985,13230
09:45:00,300014986,5898
09:45:00,300014993,3030
09:45:00,300014994,522
09:45:00,300014995,5898
09:45:00,300014996,9665
09:45:00,300020478,6877
09:45:00,300020679,8131
09:45:00,300020816,6315
09:45:00,300020817,4023
09:45:00,300021685,1320
09:45:00,300022314,0
09:45:00,300028650,2418
09:45:00,ZLT24020668,1062
09:45:00,ZLT24020669,1433
10:00:00,100001753,2700
10:00:00,100003032,9476
10:00:00,100003040,342
10:00:00,100003041,6385
10:00:00,100003042,5434
10:00:00,100004575,0
10:00:00,100007390,4067
10:00:00,100011747,448
10:00:00,100011783,3963
10:00:00,100012217,7238
10:00:00,100012218,1807
10:00:00,100017441,7352
10:00:00,100017523,689
10:00:00,100025474,6881
10:00:00,100034805,39
10:00:00,100035408,127
10:00:00,100035409,23
10:00:00,100041114,3946
10:00:00,100047030,2592
10:00:00,100052600,6539
10:00:00,100052602,1364
10:00:00,100052603,3650
10:00:00,100052605,1270
10:00:00,100052606,1782
10:00:00,100053055,579
10:00:00,100053059,799
10:00:00,100053210,1369
10:00:00,100054073,942
10:00:00,100055268,3834
10:00:00,100056188,5950
10:00:00,300014985,9880
10:00:00,300014986,4864
10:00:00,300014993,2872
10:00:00,300014994,350
10:00:00,300014995,5755
10:00:00,300014996,7481
10:00:00,300020478,5242
10:00:00,300020679,6296
10:00:00,300020816,5643
10:00:00,300020817,3299
10:00:00,300021685,1467
10:00:00,300022314,0
10:00:00,300028650,2156
10:00:00,ZLT24020668,1001
10:00:00,ZLT24020669,1347
10:15:00,100001753,2938
10:15:00,100003032,10112
10:15:00,100003040,447
10:15:00,100003041,6863
10:15:00,100003042,5380
10:15:00,100004575,0
10:15:00,100007390,4014
10:15:00,100011747,506
10:15:00,100011783,3827
10:15:00,100012217,7908
10:15:00,100012218,1897
10:15:00,100017441,6796
10:15:00,100017523,661
10:15:00,100025474,6877
10:15:00,100034805,45
10:15:00,100035408,116
10:15:00,100035409,32
10:15:00,100041114,4232
10:15:00,100047030,2545
10:15:00,100052600,6786
10:15:00,100052602,1394
10:15:00,100052603,4106
10:15:00,100052605,1487
10:15:00,100052606,2001
10:15:00,100053055,529
10:15:00,100053059,843
10:15:00,100053210,1470
10:15:00,100054073,983
10:15:00,100055268,4329
10:15:00,100056188,6206
10:15:00,300014985,10016
10:15:00,300014986,5526
10:15:00,300014993,3050
10:15:00,300014994,423
10:15:00,300014995,5874
10:15:00,300014996,7647
10:15:00,300020478,5008
10:15:00,300020679,6415
10:15:00,300020816,5679
10:15:00,300020817,3544
10:15:00,300021685,1557
10:15:00,300022314,0
10:15:00,300028650,2311
10:15:00,ZLT24020668,1082
10:15:00,ZLT24020669,1475
10:30:00,100001753,3042
10:30:00,100003032,10575
10:30:00,100003040,445
10:30:00,100003041,6905
10:30:00,100003042,5769
10:30:00,100004575,0
10:30:00,100007390,4196
10:30:00,100011747,518
10:30:00,100011783,3892
10:30:00,100012217,7207
10:30:00,100012218,1908
10:30:00,100017441,6679
10:30:00,100017523,675
10:30:00,100025474,7088
10:30:00,100034805,50
10:30:00,100035408,150
10:30:00,100035409,25
10:30:00,100041114,4517
10:30:00,100047030,2366
10:30:00,100052600,7331
10:30:00,100052602,1440
10:30:00,100052603,4082
10:30:00,100052605,1614
10:30:00,100052606,1946
10:30:00,100053055,635
10:30:00,100053059,866
10:30:00,100053210,1489
10:30:00,100054073,999
10:30:00,100055268,4286
10:30:00,100056188,6310
10:30:00,300014985,10105
10:30:00,300014986,5653
10:30:00,300014993,3283
10:30:00,300014994,410
10:30:00,300014995,6452
10:30:00,300014996,7836
10:30:00,300020478,5098
10:30:00,300020679,6590
10:30:00,300020816,5988
10:30:00,300020817,3604
10:30:00,300021685,1623
10:30:00,300022314,0
10:30:00,300028650,2327
10:30:00,ZLT24020668,1028
10:30:00,ZLT24020669,1573
10:45:00,100001753,2957
10:45:00,100003032,10708
10:45:00,100003040,546
10:45:00,100003041,6845
10:45:00,100003042,5808
10:45:00,100004575,0
10:45:00,100007390,5008
10:45:00,100011747,502
10:45:00,100011783,4198
10:45:00,100012217,7217
10:45:00,100012218,2031
10:45:00,100017441,7067
10:45:00,100017523,694
10:45:00,100025474,7649
10:45:00,100034805,46
10:45:00,100035408,148
10:45:00,100035409,38
10:45:00,100041114,4634
10:45:00,100047030,2633
10:45:00,100052600,7327
10:45:00,100052602,1548
10:45:00,100052603,4180
10:45:00,100052605,1710
10:45:00,100052606,2032
10:45:00,100053055,619
10:45:00,100053059,834
10:45:00,100053210,1604
10:45:00,100054073,995
10:45:00,100055268,4606
10:45:00,100056188,6924
10:45:00,300014985,10405
10:45:00,300014986,5978
10:45:00,300014993,3143
10:45:00,300014994,439
10:45:00,300014995,6915
10:45:00,300014996,7656
10:45:00,300020478,5333
10:45:00,300020679,6585
10:45:00,300020816,5851
10:45:00,300020817,3782
10:45:00,300021685,1855
10:45:00,300022314,0
10:45:00,300028650,2474
10:45:00,ZLT24020668,1305
10:45:00,ZLT24020669,1608
11:00:00,100001753,2796
11:00:00,100003032,9949
11:00:00,100003040,568
11:00:00,100003041,6698
11:00:00,100003042,5345
11:00:00,100004575,0
11:00:00,100007390,4459
11:00:00,100011747,624
11:00:00,100011783,3964
11:00:00,100012217,7475
11:00:00,100012218,1963
11:00:00,100017441,6344
11:00:00,100017523,604
11:00:00,100025474,7021
11:00:00,100034805,32
11:00:00,100035408,114
11:00:00,100035409,34
11:00:00,100041114,4717
11:00:00,100047030,2271
11:00:00,100052600,6889
11:00:00,100052602,1649
11:00:00,100052603,3915
11:00:00,100052605,1675
11:00:00,100052606,1894
11:00:00,100053055,611
11:00:00,100053059,894
11:00:00,100053210,1633
11:00:00,100054073,1050
11:00:00,100055268,4189
11:00:00,100056188,6116
11:00:00,300014985,9347
11:00:00,300014986,5752
11:00:00,300014993,2918
11:00:00,300014994,376
11:00:00,300014995,7220
11:00:00,300014996,7318
11:00:00,300020478,5139
11:00:00,300020679,6284
11:00:00,300020816,5533
11:00:00,300020817,3682
11:00:00,300021685,1820
11:00:00,300022314,0
11:00:00,300028650,2386
11:00:00,ZLT24020668,1351
11:00:00,ZLT24020669,1473
11:15:00,100001753,2958
11:15:00,100003032,10886
11:15:00,100003040,522
11:15:00,100003041,6996
11:15:00,100003042,6614
11:15:00,100004575,0
11:15:00,100007390,4619
11:15:00,100011747,567
11:15:00,100011783,4636
11:15:00,100012217,7885
11:15:00,100012218,2050
11:15:00,100017441,7281
11:15:00,100017523,664
11:15:00,100025474,7416
11:15:00,100034805,73
11:15:00,100035408,140
11:15:00,100035409,40
11:15:00,100041114,4959
11:15:00,100047030,2378
11:15:00,100052600,7487
11:15:00,100052602,1528
11:15:00,100052603,4196
11:15:00,100052605,1632
11:15:00,100052606,2021
11:15:00,100053055,682
11:15:00,100053059,966
11:15:00,100053210,1586
11:15:00,100054073,1204
11:15:00,100055268,4557
11:15:00,100056188,6742
11:15:00,300014985,9857
11:15:00,300014986,6238
11:15:00,300014993,3186
11:15:00,300014994,472
11:15:00,300014995,7692
11:15:00,300014996,7743
11:15:00,300020478,5697
11:15:00,300020679,6849
11:15:00,300020816,5909
11:15:00,300020817,4008
11:15:00,300021685,1771
11:15:00,300022314,0
11:15:00,300028650,2420
11:15:00,ZLT24020668,1386
11:15:00,ZLT24020669,1608
11:30:00,100001753,3322
11:30:00,100003032,12141
11:30:00,100003040,516
11:30:00,100003041,8619
11:30:00,100003042,6465
11:30:00,100004575,0
11:30:00,100007390,5104
11:30:00,100011747,700
11:30:00,100011783,4658
11:30:00,100012217,8113
11:30:00,100012218,2075
11:30:00,100017441,8284
11:30:00,100017523,732
11:30:00,100025474,8443
11:30:00,100034805,65
11:30:00,100035408,158
11:30:00,100035409,30
11:30:00,100041114,4917
11:30:00,100047030,2729
11:30:00,100052600,8073
11:30:00,100052602,1580
11:30:00,100052603,4601
11:30:00,100052605,1751
11:30:00,100052606,2356
11:30:00,100053055,636
11:30:00,100053059,971
11:30:00,100053210,1639
11:30:00,100054073,1081
11:30:00,100055268,4804
11:30:00,100056188,7221
11:30:00,300014985,10520
11:30:00,300014986,6996
11:30:00,300014993,3466
11:30:00,300014994,519
11:30:00,300014995,8838
11:30:00,300014996,7846
11:30:00,300020478,6284
11:30:00,300020679,7318
11:30:00,300020816,6470
11:30:00,300020817,4248
11:30:00,300021685,1626
11:30:00,300022314,0
11:30:00,300028650,2623
11:30:00,ZLT24020668,1398
11:30:00,ZLT24020669,1879
11:45:00,100001753,3251
11:45:00,100003032,12568
11:45:00,100003040,612
11:45:00,100003041,8790
11:45:00,100003042,6512
11:45:00,100004575,0
11:45:00,100007390,5760
11:45:00,100011747,799
11:45:00,100011783,4641
11:45:00,100012217,9023
11:45:00,100012218,2319
11:45:00,100017441,8329
11:45:00,100017523,768
11:45:00,100025474,9359
11:45:00,100034805,47
11:45:00,100035408,166
11:45:00,100035409,42
11:45:00,100041114,4671
11:45:00,100047030,2961
11:45:00,100052600,8212
11:45:00,100052602,1481
11:45:00,100052603,4896
11:45:00,100052605,1767
11:45:00,100052606,2293
11:45:00,100053055,733
11:45:00,100053059,1005
11:45:00,100053210,1608
11:45:00,100054073,1142
11:45:00,100055268,4727
11:45:00,100056188,7801
11:45:00,300014985,11607
11:45:00,300014986,7812
11:45:00,300014993,3478
11:45:00,300014994,524
11:45:00,300014995,10045
11:45:00,300014996,8500
11:45:00,300020478,6295
11:45:00,300020679,8108
11:45:00,300020816,6442
11:45:00,300020817,4754
11:45:00,300021685,1602
11:45:00,300022314,0
11:45:00,300028650,2792
11:45:00,ZLT24020668,1545
11:45:00,ZLT24020669,1919
12:00:00,100001753,3302
12:00:00,100003032,12344
12:00:00,100003040,598
12:00:00,100003041,8663
12:00:00,100003042,6131
12:00:00,100004575,0
12:00:00,100007390,5090
12:00:00,100011747,854
12:00:00,100011783,4483
12:00:00,100012217,8709
12:00:00,100012218,2405
12:00:00,100017441,7893
12:00:00,100017523,681
12:00:00,100025474,8722
12:00:00,100034805,64
12:00:00,100035408,156
12:00:00,100035409,39
12:00:00,100041114,4886
12:00:00,100047030,2805
12:00:00,100052600,8249
12:00:00,100052602,1388
12:00:00,100052603,4576
12:00:00,100052605,1671
12:00:00,100052606,2346
12:00:00,100053055,671
12:00:00,100053059,1149
12:00:00,100053210,1599
12:00:00,100054073,1062
12:00:00,100055268,5217
12:00:00,100056188,7670
12:00:00,300014985,10415
12:00:00,300014986,8122
12:00:00,300014993,3389
12:00:00,300014994,494
12:00:00,300014995,10018
12:00:00,300014996,7963
12:00:00,300020478,5981
12:00:00,300020679,7978
12:00:00,300020816,6278
12:00:00,300020817,4451
12:00:00,300021685,1707
12:00:00,300022314,0
12:00:00,300028650,2851
12:00:00,ZLT24020668,1616
12:00:00,ZLT24020669,1745
12:15:00,100001753,3727
12:15:00,100003032,13534
12:15:00,100003040,585
12:15:00,100003041,9108
